index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
1	0	0	
2	0.976	362.50185707919843	0.2735997267759563
3	0.984	357.2465872816284	0.31636178861788633
4	0.98	391.84326269660005	0.35591836734693905
5	0.97	367.25730729088724	0.3975601374570449
6	0.988	397.84166867579825	0.43228744939271285
7	0.962	362.66304757977036	0.4499306999307006
8	0.956	366.9020571063778	0.4749651324965135
9	0.954	357.73211339348074	0.48626834381551426
10	0.944	343.0731210982217	0.4911016949152552
11	0.916	340.92600863902607	0.5044759825327515
12	0.916	334.16022180195415	0.5151746724890831
13	0.91	329.9970989251986	0.523076923076923
14	0.872	318.5504493333899	0.5284403669724769
15	0.828	307.00778643100915	0.5461352657004822
16	0.856	308.1131667985743	0.5641355140186904
17	0.822	298.4966228477917	0.5671532846715319
18	0.766	282.9909856611739	0.5817232375979097
19	0.774	291.83319508848166	0.5879844961240295
20	0.724	273.6412427244815	0.5964088397790039
21	0.686	270.3128694154157	0.612827988338191
22	0.642	249.55298141821137	0.6152647975077861
23	0.57	227.59942500885577	0.6152631578947348
24	0.514	207.15782685962816	0.6239299610894923
25	0.526	219.2032005330309	0.6336501901140665
26	0.588	228.8828337858894	0.6266439909297029
27	0.546	214.3361859166257	0.6439560439560421
28	0.47	195.89863287882736	0.6468085106382959
29	0.428	183.2348659987428	0.6537383177570074
30	0.366	160.9923462651163	0.6659640905542522
31	0.458	176.57490939719395	0.6513828238719046
32	0.344	147.7917167886378	0.6709302325581373
33	0.326	139.81815062762593	0.6782208588957036
34	0.336	143.9095425725336	0.6910714285714267
35	0.246	110.61151079199222	0.6975609756097549
36	0.228	110.08111239830261	0.6868421052631571
37	0.208	94.65732228978248	0.6956730769230764
38	0.184	88.00459154367927	0.7094202898550721
39	0.24	105.90415673755571	0.6934722222222214
40	0.146	71.10851353901131	0.716634050880626
41	0.15	68.52444038332871	0.725333333333333
42	0.148	70.17543859659969	0.7297297297297295
43	0.114	54.39969459819126	0.7157894736842109
44	0.044	22.94056308648722	0.7545454545454547
45	0.086	41.75162637173212	0.7395348837209308
46	0.062	28.603063295994147	0.7419354838709681
47	0.084	42.98874104469868	0.7523809523809529
48	0.038	19.783423573287536	0.7473684210526317
49	0.034	17.013610888862413	0.7361344537815127
50	0.026	13.261246557235589	0.7846153846153847
51	0.038	18.513105329866747	0.7473684210526317
52	0.02	10.228086324863956	0.7799999999999999
53	0.044	21.6599389585882	0.7818181818181821
54	0.012	6.335128286412586	0.7666666666666666
55	0.008	4.113110539830987	0.7500000000000001
56	0.002	1.0363768266230098	0.8
57	0.024	12.237405670237964	0.7666666666666666
58	0.01	4.9198071434752135	0.8
59	0.004	2.05528722638379	0.7
60	0.006	3.1120331949974465	0.7333333333333334
61	0.004	1.942313295108681	0.8
62	0.004	1.921783414986427	0.8
63	0.006	3.1387319523041195	0.8000000000000002
64	0	0	
65	0.004	1.8812905653288863	0.7285714285714285
66	0.006	2.8988308049122087	0.8000000000000002
67	0	0	
68	0.006	2.701485817175671	0.8000000000000002
69	0.004	1.847233767434937	0.8
70	0	0	
71	0.002	1.0129659643403013	0.8
72	0.002	0.9884353069064785	0.6
74	0.002	0.9842519685007791	0.8
76	0.002	0.9626492106189737	0.8
77	0.002	0.9489466692023908	0.8
78	0	0	
80	0	0	
96	0	0	
128	0	0	
256	0	0	
