index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
1	0	0	
2	0.84	461.5384615366902	0.3730158730158732
3	0.98	453.28399630958313	0.29081632653061223
4	1	417.01417851478385	0.2639999999999999
5	1	344.1156228748079	0.24666666666666662
6	1	140.64697608798755	0.23535714285714288
7	1	277.0083102459129	0.21944444444444444
8	1	230.94688220690702	0.18733333333333324
9	1	141.8842224730922	0.22945454545454522
10	1	210.6149957893319	0.16515151515151505
11	1	190.98548509766292	0.15769230769230777
12	1	111.6071428561568	0.16615384615384626
13	1	122.24938875316062	0.14857142857142872
14	1	187.68768769251037	0.17983333333333335
15	1	146.3700234193135	0.13794117647058823
17	1	138.15971262645553	0.1687719298245614
33	1	49.88526389340291	0.17776733035556547
65	1	33.98817211621441	0.06783355947535048
129	1	17.69034814601785	0.1021538461538462
257	1	8.677241331439836	0.07348118883002605
