index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
1	0	0	
2	0.988	431.4787317727052	0.26153846153846155
3	0.984	405.7397328059002	0.28465447154471546
4	0.992	459.3868667213659	0.352217741935484
5	0.998	428.7309906297369	0.3649298597194392
6	0.98	414.1311697094423	0.4054081632653066
7	0.992	404.2050362679371	0.426512096774194
8	0.984	428.0494170782796	0.4546747967479679
9	0.974	393.8536190864269	0.4523956194387411
10	0.968	400.1322751316282	0.47789256198347185
11	0.97	394.7582614350774	0.47958762886598033
12	0.934	380.94461212470185	0.510278372591007
14	0.934	366.6195635120821	0.507601713062099
15	0.92	349.67692892516794	0.513804347826087
16	0.93	380.0261523290926	0.5302150537634408
17	0.888	383.02277432890696	0.5397522522522518
18	0.832	337.3884833718461	0.5592548076923065
19	0.806	336.7312834210056	0.5604218362282868
20	0.812	339.7773872366971	0.5628078817733984
21	0.788	324.89486270207374	0.586802030456851
22	0.802	321.0825526447964	0.5835411471321679
23	0.708	301.1740684003608	0.6084745762711842
24	0.72	310.45187996275786	0.617638888888887
25	0.726	303.6386449180302	0.6020661157024769
26	0.62	273.51332274776604	0.6270967741935465
27	0.612	268.35043409649865	0.6155773420479279
28	0.582	260.4492974172499	0.6310996563573862
29	0.564	237.41370601408207	0.6234042553191466
30	0.554	247.60883168144213	0.639350180505413
31	0.416	198.66284622342846	0.664903846153844
32	0.392	193.48469891291577	0.6737244897959163
33	0.452	201.6236952432759	0.642920353982299
34	0.408	185.42083257331333	0.6615196078431352
35	0.398	194.62102689641662	0.6628140703517567
36	0.27	140.80100125258335	0.6877777777777764
37	0.392	181.63284218285415	0.6841836734693858
38	0.3	147.44913005336565	0.6769999999999986
39	0.25	130.67112690711784	0.6867999999999989
40	0.208	109.38157341284939	0.7124999999999992
41	0.218	115.27072758314239	0.6839449541284398
42	0.248	125.48067192971135	0.6999999999999987
43	0.212	105.88352811969945	0.70943396226415
44	0.15	81.87772925787084	0.7139999999999997
45	0.182	93.5925125967688	0.7153846153846152
46	0.13	70.82152974538025	0.7107692307692306
47	0.132	69.8264917487105	0.7143939393939394
48	0.098	53.834322126236636	0.7336734693877555
49	0.118	58.31768310748223	0.7389830508474575
50	0.09	47.14016341936656	0.7333333333333336
51	0.102	55.17689061913357	0.7568627450980392
52	0.064	36.54636820468493	0.7687500000000004
53	0.05	27.883113986847707	0.7680000000000002
54	0.054	31.746031746014364	0.7629629629629633
55	0.046	25.962298227971086	0.7565217391304351
56	0.034	19.5965417869013	0.761764705882353
57	0.032	17.819356275539214	0.7750000000000002
58	0.048	25.837011519029467	0.766666666666667
59	0.022	12.47872943861868	0.759090909090909
60	0.022	12.071992976650348	0.7454545454545454
62	0.02	10.587612493244414	0.76
63	0.094	52.11220756198077	0.7159574468085109
64	0.016	8.933556672117744	0.7999999999999999
65	0.014	7.741650077502619	0.7714285714285715
66	0.004	2.332633543248435	0.8
67	0.008	4.235493434951135	0.8
68	0	0	
69	0.02	11.405109489074718	0.7799999999999999
70	0.034	18.671059857259504	0.7352941176470589
71	0.004	2.2256843979873175	0.8
72	0.004	2.355157795580827	0.8
73	0.002	1.1103708638764551	0.8
74	0.018	9.510725985311117	0.7999999999999999
75	0.016	8.476372112662142	0.775
76	0.048	25.534631343825758	0.7541666666666669
77	0	0	
78	0.004	2.2745365631739283	0.8
80	0.002	1.1405109489074718	0.8
96	0	0	
128	0	0	
256	0	0	
