index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
1	0	0	
2	0.964	584.5967252966377	0.3492392807745511
3	0.988	400.8113590222047	0.2821862348178139
4	0.998	349.3908416200854	0.23717434869739662
5	1	328.1701233950055	0.24273015873015913
6	1	289.5361630652992	0.23010714285714337
7	0.998	264.2028908799351	0.21153417947005124
8	1	226.8705476662067	0.2130000000000022
9	1	208.6201860881562	0.2213454545454548
10	1	191.2484700128769	0.18753030303030324
11	1	174.30105277914538	0.17717399267399275
12	1	145.3192664292989	0.17682692307692446
13	1	150.68864711714218	0.2187464285714278
14	1	133.76494823270176	0.1509696078431379
15	1	131.67597176864095	0.17830125558995527
16	1	123.8727579027204	0.12366013071895421
17	1	115.90440204896713	0.13374561403508878
18	1	110.51921929199943	0.18574461152882285
19	1	108.78078496192056	0.12240000000000036
20	1	100.9468817511435	0.214930924148316
21	1	95.05342002223837	0.20458498023715482
22	1	92.27305442248971	0.18376712374581952
23	1	84.00255367763575	0.14722666666666653
24	1	83.27365388137791	0.14796923076922996
25	1	81.50623522718666	0.19458017908017944
26	1	79.59755476290702	0.15423870573870624
27	1	76.35336336560468	0.12485221674876743
28	1	74.11799584924131	0.09949885057471317
29	1	71.85250118538644	0.10052043010752769
30	1	69.42034015953213	0.11629738514173951
31	1	65.63488625488937	0.14478442513368986
32	1	63.766563364674205	0.15062416921314034
33	1	62.65428617975193	0.1313865546218489
34	1	60.63398898869674	0.11718095238095273
35	1	58.999834800554304	0.16530030030030052
36	1	57.86501249888449	0.13405571360834492
37	1	55.56790397852964	0.10856483203851644
38	1	54.95894566750783	0.13906999605016349
39	1	53.91416864366028	0.16173292682926854
40	1	52.60167904562529	0.10583391405342563
41	1	51.20589891960682	0.11403559949220743
42	1	47.70173061874743	0.15382514513909795
43	1	48.886368524893435	0.1447616161616161
44	1	46.88232536330219	0.12195483091787525
45	1	45.55891679120965	0.09804440333025
46	1	42.68032437047794	0.09587658032685738
47	1	44.63568355081875	0.12372803589520917
48	1	43.85926439242173	0.07556023809523829
49	1	43.07968017649274	0.13260627450980383
50	1	42.323026265744666	0.08240386749765238
51	1	43.25296931626115	0.0995184110089772
52	1	40.608807238194125	0.13636508280750254
53	1	39.908688919781724	0.12376441609073198
54	1	38.824095786820074	0.14270293916609722
55	1	37.88825994377262	0.11167271588061053
56	1	38.808727306579314	0.10236176648517899
57	1	37.226201289512	0.13584170947532465
58	1	36.615015085312926	0.09112582728006469
59	1	35.9906424330006	0.1381373975409833
60	1	33.83636732759945	0.13109737352370876
61	1	34.109204027603866	0.15219816927299704
62	1	34.444987909812774	0.1514982817585645
63	1	33.822634106753824	0.09735192307692307
64	1	33.45645308067583	0.12369112240371624
65	1	33.08059756791273	0.14223522944716985
66	1	32.388663967611336	0.10179635246228741
67	1	31.728908208276057	0.15628791359192037
68	1	31.240823008260055	0.16910608627611087
69	1	30.745202211209996	0.09587180474149268
70	1	30.569073879302678	0.14729527499854528
71	1	30.178839804692473	0.1125815509092368
72	1	29.06554279898817	0.13311360546778742
73	1	29.225922224004652	0.09511512285813678
74	1	28.250024012523607	0.08309338074917039
76	1	28.287742921019536	0.12057276057276063
78	1	27.193865064008495	0.13224491086347598
94	1	22.42625127269182	0.12995042459873085
125	1	16.931073599386817	0.10791563554555707
250	1	8.681806579769088	0.1102068031084797
500	1	4.3603459672903035	0.10497030019641984
