index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
2	1	464.0801930659251	0.2636
3	0.996	441.8811002631809	0.29595046854083
4	0.996	443.3365975225578	0.3149598393574299
5	0.992	442.46208741652265	0.3746975806451616
6	0.99	434.70624396954184	0.4084848484848489
7	0.986	423.321312031833	0.4430020283975666
8	0.98	431.4139813388809	0.4589795918367353
9	0.97	427.31277533784737	0.49175257731958805
10	0.96	416.1248374458598	0.48447916666666724
11	0.96	394.7693066831092	0.4866666666666674
12	0.942	395.83158248672873	0.494161358811041
13	0.908	389.23182441152426	0.5193832599118944
14	0.916	393.6398796750534	0.5218340611353713
15	0.902	381.8474303563034	0.5222838137472283
16	0.86	363.0223723080635	0.5353488372093022
17	0.838	361.4561766752523	0.5727923627684954
18	0.882	336.0512078055264	0.552154195011337
19	0.832	332.45424758157395	0.5612980769230755
20	0.774	334.7750865002007	0.5811369509043905
21	0.786	319.85024822803024	0.5916030534351129
22	0.794	346.4223385753402	0.5960957178841293
23	0.728	322.8381374716172	0.6087912087912065
24	0.684	307.96938316609766	0.6144736842105242
25	0.676	302.43378668636007	0.6218934911242583
26	0.676	280.5444887102363	0.6119822485207081
27	0.646	289.79005921386204	0.6181114551083566
28	0.55	249.16190993772875	0.6409090909090892
29	0.592	260.5633802820106	0.6376689189189169
30	0.538	247.8120681677883	0.6397769516728602
31	0.496	231.58091324607597	0.6542338709677404
32	0.402	203.42070640875545	0.6733830845771126
33	0.37	179.38524192725103	0.6694594594594572
34	0.424	193.5189411235153	0.6587264150943375
35	0.388	195.66313666088865	0.6603092783505132
36	0.368	176.54960659712881	0.6831521739130413
37	0.286	151.0510193302384	0.6762237762237747
38	0.268	140.72673808027653	0.6985074626865658
39	0.232	117.94611082842181	0.6995689655172406
40	0.232	120.48192770978866	0.6931034482758612
41	0.17	93.71554575456345	0.724705882352941
42	0.206	110.11332050263454	0.7063106796116498
43	0.15	80.40308748024096	0.7093333333333334
44	0.18	94.75679090313437	0.7083333333333331
45	0.126	68.67233486113506	0.7333333333333334
46	0.142	78.02197802167858	0.7154929577464787
47	0.134	70.83201184120975	0.7186567164179103
48	0.14	72.833211945716	0.7164285714285715
49	0.084	47.721849790864674	0.7321428571428575
50	0.088	48.73186399296084	0.7590909090909096
51	0.078	41.92646742624658	0.738461538461539
52	0.07	38.205436087672076	0.7771428571428576
53	0.068	38.69792852280965	0.7529411764705887
54	0.084	42.630937880826814	0.7511904761904767
55	0.064	33.3646126574456	0.7546875000000003
56	0.046	26.003391747173964	0.7478260869565219
57	0.028	15.916325602806136	0.7571428571428572
58	0.038	19.320724018762743	0.7789473684210528
59	0.024	13.472549680193172	0.7666666666666666
60	0.03	16.163793103196838	0.76
61	0.014	8.501335924280125	0.7714285714285714
62	0.024	13.492241960651391	0.7833333333333333
63	0.022	11.496655518220637	0.7818181818181817
64	0.014	7.59136753066841	0.7142857142857143
65	0.018	10.701545778645107	0.7777777777777777
66	0.01	6.0226451455608645	0.8
67	0.008	4.5045045044726155	0.8
68	0.026	13.219442749679773	0.7846153846153847
69	0.004	2.254791431823336	0.8
70	0.014	7.8107565276626785	0.7714285714285714
71	0.014	7.554500323714186	0.7142857142857142
72	0.032	16.70320492729686	0.7593750000000001
73	0.004	2.4119633381357235	0.8
81	0.004	2.2601423889588497	0.8
82	0.006	3.2837127845889436	0.8000000000000002
83	0	0	
85	0	0	
89	0	0	
97	0	0	
129	0	0	
256	0	0	
