index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)
0	0	0		
5000	0.008	1.0483416545453954	0.325	8.348454692971545
5001	0.077	8.229748939214698	0.3016397743670469	33.04552885228932
5002	0.237	23.5722384675007	0.322637770106124	62.80215563900026
5004	0.177	18.91369158928464	0.29922958397534655	51.54060565040883
5009	0.134	12.275333907404054	0.298369892959445	41.750215463446956
5019	0.082	10.43655339187989	0.34040711998029044	44.887859870602384
5039	0.114	15.234124438745308	0.3530480241006553	50.07311332404394
5078	0.074	9.67750372714666	0.29389844389844366	31.238364276572838
5117	0.041	3.487343494828761	0.3038617886178862	24.959205787117007
5126	0.062	8.032440695970806	0.33926360377973264	28.193164084495358
5136	0.121	16.069483917234987	0.36825277569079173	58.184970506519
5156	0.15	17.66513961348362	0.31153535353535317	43.955361715674584
5312	0.16	18.80141010576147	0.30679608585858537	45.79871435819035
5468	0.095	11.155341059873866	0.28182881446039315	37.11324773098176
5625	0.096	11.352348517100655	0.27756734006733974	38.93118938333372
6250	0.134	13.614842210071142	0.3299487411427708	47.48641798889374
7500	0.105	10.126435783933072	0.31504569504569463	42.86110699993997
8750	0.043	3.6238296294421404	0.3207892882311487	22.673748732815135
10000	0.033	2.3337717995499476	0.33702938475665756	26.56585842921083
