index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
0	0	0			149				8.038	0	0	0			149				8.482	
2500	0	0			149				8.566	3	0	0			149				8.67	
3750	0	0			149				8.648	4	0	0			149				8.62	
3828	0	0			149				8.23	9	0	0			149				8.774	
3837	0	0			149				8.132	19	0	0			149				8.594	
3839	0	0			149				8.262	45	0	0			149				8.68	
3840	0	0			149				8.272	64	0	0			149				8.42	
3841	0.792	122.24108658648747	0.5898738256692801	94.14579853803498	149	31.49323439637641	10.707070707070708	146.44666332755432	8.326923076923077	102	0.738	83.05573062106426	0.5951114554892641	90.65556815622524	149	29.93665030826359	10.7289972899729	122.73200176961355	8.648854961832061	
3842	0.782	120.68646212799261	0.5799627269576115	104.4498784037936	149	30.887907817655144	10.754475703324808	144.33515011370721	8.715596330275229	29	0.696	72.13481748679779	0.611362119399644	88.3814022429163	149	30.684928168956695	11.060344827586206	108.47816568558642	8.31578947368421	
3847	0.768	121.17387188408871	0.5799243725024981	92.0497743663335	149	32.440306897917985	10.6953125	147.6827709571585	8.456896551724139	13	0.858	120.0167855648211	0.5922173074270962	106.87566224068964	149	30.066122754703752	10.731934731934732	129.39181170706874	8.464788732394366	
3857	0.79	123.0337953617265	0.5934846025985261	94.92283773482144	149	31.358965351110886	10.686075949367089	138.87989380288064	8.542857142857143	164	0.746	83.03281243082746	0.5932490764417895	90.59993855226001	149	30.26951115884998	10.932975871313673	113.97557698017698	8.67716535433071	
3867	0.814	125.43145956662217	0.5933447660720386	94.98129029950945	149	32.12190750390323	10.678132678132679	153.5808410987459	8.473118279569892	10	0.69	77.29706719339093	0.6025885412777993	89.081920853993	149	30.745381451434625	10.96231884057971	103.93187611087946	8.438709677419356	
3886	0.804	125.13618676952107	0.5830075535299414	97.82614807970407	149	31.577173358918948	10.529850746268657	142.65250091439836	8.316326530612244	145	0.884	131.4302705912604	0.5734499537666949	102.36743959668074	149	30.526103539622568	10.531674208144796	144.1536012940985	8.46551724137931	
3906	0.788	121.74020516425826	0.587414545409469	105.5698877067368	149	32.70935342095841	10.84010152284264	140.99639795669202	8.90566037735849	7	0.696	79.12867504978385	0.6072067891540499	91.68583281731782	149	29.737852212490186	10.92816091954023	110.89996414897892	8.296052631578947	
3915	0.782	118.9064258121979	0.5935782816217596	96.54586425195636	149	31.65171784484717	10.67007672634271	138.52335629772395	8.330275229357799	271	0.73	82.00957152724709	0.596443813371693	93.12701544675994	149	29.841076532677302	10.917808219178083	108.25972991659373	8.348148148148148	
3920	0.704	80.12565159023801	0.6051019562174296	91.38953688663213	149	29.69885799313063	11	114.9596020625636	8.155405405405405	273	0.754	92.16026597044622	0.5979551141374351	91.55135995617675	149	30.125581891128913	10.87002652519894	117.95425672829465	8.032520325203253	
3922	0.776	102.89320851777406	0.5773468584679916	103.93068981191097	149	33.473957499776304	10.775773195876289	130.22465389341187	8.232142857142858	274	0.776	91.91263562021041	0.6019509628401374	89.68460689180172	149	30.280066867587504	10.940721649484535	121.63841222525939	8.294642857142858	
3925	0.832	124.54716924529762	0.5992977541955895	102.26355941218625	149	30.49589407359021	10.680288461538462	140.26901578794806	8.285714285714286	265	0.714	78.96832419145319	0.605837649745212	89.20282660683996	149	31.24305594449986	10.977591036414566	116.78385154856996	8.62937062937063	
3927	0.706	80.4026967945311	0.6190218740876956	91.14759929976627	149	29.868004982437967	11.048158640226628	120.34958826850216	8.380952380952381	272	0.75	90.3462066639727	0.5835133045603625	90.84780093198334	149	31.033187853157315	10.842666666666666	113.4462946283525	8.536	
3930	0.708	79.21057931149191	0.5995246827873929	95.91990483700606	149	29.866457514060794	10.994350282485875	108.73302911630705	8.342465753424657	269	0.816	110.96002175610819	0.593418999301351	97.96220740623266	149	30.212794466084638	10.752450980392156	142.73764263187843	8.652173913043478	
3935	0.71	79.63390834390056	0.6066739936396104	92.83951530886219	149	29.665791691878372	11.019718309859154	110.74191200688723	8.579310344827586	266	0.728	80.37626692149972	0.6112005249024466	97.27567580381769	149	30.091492252832218	11.131868131868131	113.22599923669301	8.485294117647058	
