index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
0	0	0	
4096	0.146	89.84615384615384	0.39315068493150684
4224	0.328	130.14840092061237	0.3425813008130081
4256	0.374	138.10930576077433	0.36042780748663095
4272	0.386	132.22800767348755	0.33307426597582035
4280	0.308	107.00389105053087	0.3449134199134199
4284	0.392	130.9810211173488	0.3209183673469387
4286	0.374	121.14537444927024	0.31042780748663096
4287	0.45	141.14547393527445	0.30696296296296294
4288	0.65	205.31935055893882	0.29517948717948717
4320	0.672	202.87404902774045	0.3075396825396826
4328	0.634	193.38701805741945	0.3149842271293376
4330	0.818	249.84728161233306	0.3004889975550122
4332	0.844	260.39738368531584	0.29008688783570297
4336	0.968	328.89372111969914	0.2764462809917356
4352	0.964	334.2811568066143	0.27821576763485484
4608	0.958	342.82851417044685	0.2700417536534448
5120	0.958	329.73084601050374	0.27317327766179544
6144	0.976	349.44504117463396	0.2787909836065574
8192	0.908	232.558139534917	0.272834067547724
