index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
2	0.992	478.810696005208	0.2640120967741935
3	0.996	446.67683200850445	0.29216867469879526
4	1	424.5202920681818	0.30860000000000015
5	0.996	442.0379904180738	0.37269076305220916
6	0.984	431.95785777165133	0.4117886178861792
7	0.986	430.98172917383226	0.4201825557809337
8	0.986	431.6231833296407	0.4449290060851932
9	0.968	430.71994304665327	0.4810950413223146
10	0.968	410.830999069752	0.4895661157024798
11	0.944	408.7641811780553	0.5051906779661021
12	0.95	380.76152304680284	0.49989473684210584
13	0.922	401.8129521445107	0.5257049891540129
14	0.92	361.2943763756259	0.5184782608695656
15	0.912	394.566063856385	0.5364035087719293
16	0.878	382.2709857271204	0.5560364464692478
17	0.842	370.7617789507111	0.5603325415676947
18	0.822	353.9441956589669	0.5669099756690986
19	0.798	341.31736526259505	0.5675438596491212
20	0.768	324.21479230037033	0.5842447916666653
21	0.712	313.4906657329993	0.5967696629213465
22	0.738	321.4005748652676	0.5976964769647674
23	0.682	281.6552407707342	0.610557184750731
24	0.67	283.4658994774876	0.6019402985074608
25	0.642	289.1891891928288	0.6242990654205587
26	0.63	279.60234332951035	0.6255555555555538
27	0.596	274.12381565525305	0.6355704697986558
28	0.538	246.99292993944	0.6395910780669126
29	0.458	215.30650620654694	0.6611353711790381
30	0.516	234.31114340208222	0.6513565891472853
31	0.432	204.8169922239342	0.6520833333333313
32	0.538	233.8927049823933	0.6531598513011138
33	0.428	202.3449319213135	0.6726635514018674
34	0.368	172.85110380335547	0.6510869565217369
35	0.348	170.43784895627417	0.6695402298850555
36	0.38	191.9385796572373	0.6839473684210505
37	0.272	139.9752984782019	0.6838235294117634
38	0.292	138.19214387048126	0.6839041095890395
39	0.22	115.99704734565854	0.6981818181818175
40	0.328	144.42976662212976	0.6737804878048762
41	0.218	117.74873069124206	0.6940366972477057
42	0.174	94.25785482023647	0.707471264367816
43	0.184	98.81847476020259	0.7081521739130431
44	0.14	79.29315813391936	0.7192857142857142
45	0.108	60.37567084145353	0.7361111111111112
46	0.138	69.8239222834684	0.7333333333333333
47	0.11	61.34969325135848	0.7190909090909096
48	0.114	64.42133815552893	0.7192982456140353
49	0.068	39.59934777513269	0.7220588235294123
50	0.076	44.52255418876863	0.7421052631578953
51	0.092	51.25348189461579	0.7565217391304349
52	0.078	43.309272626856206	0.747435897435898
53	0.054	29.482419742690084	0.7555555555555559
54	0.032	18.89689382319839	0.7718750000000001
55	0.022	12.65240395681074	0.7636363636363636
56	0.034	18.448182311513982	0.7588235294117648
57	0.03	17.783046828326743	0.7566666666666667
58	0.042	24.472672182381338	0.7523809523809526
59	0.034	17.36288428102303	0.7529411764705882
60	0.072	35.763957878241754	0.7388888888888893
61	0.03	16.346992153690977	0.7600000000000001
62	0.024	14.201183431933098	0.7833333333333333
63	0.02	11.090163025190865	0.7999999999999999
64	0.016	9.182736455525573	0.7999999999999999
65	0.008	4.905567819521889	0.8
66	0.004	2.1242697822933416	0.8
67	0.008	4.615739672392357	0.8
68	0.01	6.0146758088303685	0.8
69	0.004	2.4283632831372732	0.8
70	0.004	2.194907813866321	0.8
71	0.004	2.24089635857557	0.8
72	0.002	1.0535187526307475	0.8
73	0.002	1.1154489682065178	0.8
81	0.002	1.1384335154619956	0.8
89	0.002	1.1586142973168687	0.8
90	0	0	
91	0	0	
93	0	0	
97	0	0	
129	0	0	
256	0	0	
