index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	order_index (sequential)
88	1	5.616967736148137	0.08637312226789334	57.67966430188889	88	125.88927852136004	172	1	5.013838193429087	0.07976574736525818	66.11345732874034	88	130.86632202882163	
89	1	5.480893604891887	0.07918945677762866	59.38746495561371	89	124.10572949268168	86	1	4.9928103530987915	0.08160894042276551	60.89268868332603	89	131.95681101460278	
90	1	5.400617830690315	0.08450506738733544	63.18325166680712	90	128.10098534341077	173	1	5.167264346913786	0.08077787317179716	59.71035472529557	90	130.89666670856943	
91	1	5.419877944319804	0.09008632514920324	62.97388973947173	91	134.57188735818082	43	1	5.098555069485219	0.08092312269267897	57.68913976330365	91	130.1783046170377	
92	1	5.4798724285898315	0.08311474291430375	58.93050630458301	92	125.83515056894066	174	1	5.038392551245748	0.08239425239137439	65.5600149047755	92	132.77447464285027	
93	1	5.545020017523925	0.0807643697818991	66.74684041453094	93	124.32989003787742	87	1	4.970327146912242	0.08062242268230253	53.943112414593514	93	131.87947889193168	
94	1	5.609468783327614	0.09268104216683358	68.96231677058167	94	132.71139087974146	175	1	4.995454136723207	0.08109132325654732	61.707676044707874	94	131.64261241415892	
95	1	4.996053118052838	0.08049445043380049	52.62379647254198	95	131.48888822234386	5	1	5.008414135739553	0.07727409707462131	57.400446910551544	95	130.26751707532347	
96	1	5.4164139006962735	0.08247279828223084	67.57312087683636	96	128.555104063857	176	1	5.048618193188082	0.08026730978481669	59.047063873597125	96	131.91459768375466	
97	1	5.37495700031849	0.07911823979300087	64.4338235779671	97	126.62635013856114	88	1	5.124210871519622	0.0786835885859163	45.76341647339248	97	128.5007134989788	
98	1	5.466392618155969	0.08949186852152029	51.514113880143285	98	134.3910425236268	177	1	4.955646959709676	0.07528784339831972	71.711180004905	98	130.92662440072834	
99	1	5.548465849214775	0.08397530380703026	60.001539188142644	99	127.13381316469247	44	1	5.01660496242591	0.0746963252890693	55.61821375167597	99	130.0492331344814	
100	1	5.510006171181804	0.08555014498699076	57.758502090979654	100	129.00023015344144	178	1	4.884816037816549	0.0778903427206596	56.38910961261717	100	131.8609526834788	
101	1	5.599543077273622	0.07740214407086789	72.25194605436089	101	122.94896665803637	89	1	4.959923815572117	0.07890538513232102	65.56719289013907	101	131.4157423294719	
102	1	5.576249637552983	0.08388729547571375	61.93388752040377	102	125.11589882486732	179	1	5.060523865418434	0.08176477450360116	45.438797641176	102	129.7570084404164	
103	1	5.33259388031325	0.0812759759776114	47.9723035742887	103	129.05147232740111	22	1	5.253259647623988	0.08291950995279945	53.39514131777262	103	131.50367027264548	
104	1	5.13020459256224	0.077926231329562	74.86093466095538	104	126.30527882269008	180	1	5.119698552142561	0.0812139238477763	53.587468053339514	104	131.16996981056116	
105	1	5.499400565338716	0.08418901963826865	53.97522570997822	105	127.77400115094107	90	1	5.121901249750258	0.07874478592087229	66.5811579435312	105	131.07685834998688	
106	1	5.406691321172122	0.09009955483194355	71.33866041037426	106	132.00130611211108	181	1	5.019576347751087	0.08006022534840226	68.60163833880179	106	132.03759013110172	
107	1	5.64238560063254	0.0857071729343716	53.86030400992312	107	128.61426194072973	45	1	5.067755896336951	0.08063195235895067	60.8811218918899	107	131.76892310537724	
108	1	5.3882794146176485	0.09026098392110224	70.08619156821987	108	133.23826885134312	182	1	4.968252864193684	0.0783866478918689	62.33823880431766	108	129.85719819575613	
109	1	5.70932675618126	0.08318427715249578	57.88546336285987	109	126.26381863633159	91	1	5.053618896479219	0.07817974889434115	57.408685650617805	109	130.4375158419447	
110	1	5.448284879933789	0.09132854639889637	65.99799860359035	110	132.56656369083493	183	1	5.05898779772577	0.08021629882345882	57.640872977696496	110	131.02361483553324	
111	1	5.032358062325191	0.0774722829714051	53.474442759527896	111	130.30929834034868	11	1	5.284406772501286	0.07963937723846326	67.89846228572104	111	128.0871202829901	
112	1	5.469143094658703	0.08724812884843963	52.58388716015605	112	129.61785220463938	184	1	4.9870834538795785	0.07934318570181804	56.71555068346532	112	131.4162463465119	
113	1	5.591152560216299	0.08193911435322983	67.71063552495015	113	127.8671521734378	92	1	4.90340296163434	0.07539950805171049	60.545204145942094	113	128.29250562095797	
114	1	5.080371476765121	0.07728024143506955	65.45418589458434	114	129.40372590082268	185	1	5.177644999947274	0.08255397791390763	56.391954922168125	114	131.54320475457868	
115	1	5.5888402038713485	0.07845978797171262	69.0798393805815	115	124.22163717583503	46	1	5.188390457490008	0.08203434287808443	60.372449127031494	115	132.37224700062725	
116	1	5.210558676124817	0.08620694915853601	47.76303385786971	116	132.7563333793365	186	1	4.860834313612017	0.07679117517701035	56.65537968951551	116	130.0026149860208	
117	1	5.531034635354613	0.0819772514500008	61.60135592741629	117	126.90020341986798	93	1	5.038544868254583	0.07679987825717075	54.453627554569564	117	129.59744842402392	
118	1	5.077327700892777	0.08187835579845715	48.940002679123964	118	129.57193806739397	187	1	5.156446589513052	0.07837592278864419	60.47553909633164	118	130.68635252885662	
119	1	5.583535271185107	0.08704744994664038	69.59955390308393	119	128.84876445858623	23	1	5.0530570995654385	0.08079264702646807	57.36681990085343	119	130.16285764047404	
120	1	5.203076058549587	0.08625178201919553	62.370864880364635	120	133.01198485596015	188	1	5.042559199641167	0.07735255192677305	74.14486468321985	120	128.15139241235917	
