index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
2	0.91	16.08387653238631	0.08038390181247317
3	1	66.75389175188748	0.10781535855448895
4	1	68.34802815939902	0.12496926406926451
6	1	70.10656197420478	0.16051195181629976
10	1	69.9525721560829	0.21298061358931
18	1	68.4584525651343	0.29262765857330997
34	1	67.30652738702273	0.3986091230508635
66	1	64.32605591220833	0.5597634957795833
130	1	55.90464903060764	0.7902000652167337
134	1	49.850945672441604	0.791736417870457
135	1	48.648543462609055	0.7937852475626994
136	0.996	48.73036841332191	0.7980379435924708
138	0.996	49.05099136190114	0.8074905542904854
140	1	48.01229114653888	0.8048848112355237
142	0.994	48.057398131852494	0.8166786809691413
143	0.996	46.47213071919983	0.8148174546362109
144	1	47.26657402418501	0.8208423912870347
145	0.998	46.47913561848441	0.8186197371632286
146	0.978	47.58846198761722	0.8312244627667055
147	0.998	47.11858965279579	0.8241920502135469
148	0.99	46.406975108981015	0.8306300260084529
150	0.992	45.619263101739655	0.8342528885591685
152	0.994	44.97208473210899	0.8394928852781571
153	0.986	45.289605438425816	0.8416433212107814
154	0.968	45.84158134513531	0.8526525193154059
155	0.976	44.45011203614125	0.8434180060196387
156	0.988	44.6440674902617	0.8462391358050523
157	0.972	44.67774110812011	0.8507299156402943
158	0.972	45.19837062663239	0.8596511025802632
159	0.956	43.08052814204182	0.8595378172898156
160	0.952	44.083870489739034	0.8676759762781246
161	0.954	43.02258460206382	0.8665912134880558
162	0.932	46.21044594071772	0.8740066707398321
163	0.948	42.18207706683584	0.8680713547710911
164	0.944	42.55165699037349	0.8748726775387435
165	0.932	43.31861491982455	0.8792590397601178
166	0.904	43.28672668070877	0.883088028056121
167	0.934	40.82167832168289	0.8741825818471637
168	0.896	42.39613892305886	0.8866231551614383
169	0.872	41.48982737947562	0.8895460888517012
170	0.826	39.93309031840719	0.8927769130494271
171	0.89	39.51726771395063	0.8824067571900449
172	0.81	38.38316826991571	0.8951329175403582
173	0.818	38.6479820839708	0.8981718726913421
174	0.752	37.48417390264184	0.9008365246793818
175	0.814	37.224701836539666	0.8945859261715355
176	0.73	35.367531636983344	0.9065300437287108
177	0.75	35.89409805310105	0.9061991044259889
178	0.69	36.55241828680326	0.911735478010592
179	0.706	34.010328349007764	0.9070599418391776
180	0.654	33.66691376327745	0.912493629510274
181	0.608	31.504223016738138	0.9112923544680016
182	0.54	29.624753127058646	0.916068716955903
183	0.57	29.2532717474972	0.9184375674036548
184	0.5	27.483400026383027	0.9183958106836357
185	0.454	25.65435558970887	0.9219372879377824
186	0.414	25.222371146581157	0.9242625035441471
187	0.506	26.096464083840512	0.9230734244386964
188	0.386	22.715235685279218	0.9283599054014635
189	0.34	19.870491151788876	0.9314014544883233
190	0.28	17.207895965977492	0.9316620768743717
191	0.334	19.179970138971854	0.9310938886936271
192	0.244	15.727324292270382	0.9343339020634341
193	0.244	15.339351723790477	0.9389332665470806
194	0.164	11.4354247144621	0.9397023355284314
195	0.294	16.729639914417437	0.932000535475609
196	0.178	11.501828661523032	0.9394029646473372
197	0.112	7.444135749133133	0.9377055740777541
198	0.098	6.8828925004566255	0.946858632260161
199	0.144	9.157392686805267	0.9412671687616858
200	0.076	5.241740809711098	0.9473208810018324
201	0.046	3.1714076913530422	0.955650070066546
202	0.022	1.634521085322205	0.9525452025452026
206	0.022	1.5123393139480261	0.9600662495399338
207	0.03	2.0709936627596184	0.9576303023671444
208	0.01	0.691811716523251	0.9631354026090868
209	0.008	0.5576467307959864	0.9480431848852902
210	0	0	
226	0	0	
258	0	0	
