index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
0	0	0			206				8.044	0	0	0			206				8.042	
2500	0	0			206				8	3	0	0			206				8	
3750	0	0			206				8.002	4	0	0			206				8	
3828	0	0			206				8	8	0	0			206				8	
3837	0	0			206				8	12	0	0			206				8	
3839	0	0			206				8	20	0	0			206				8	
3840	0	0			206				8	25	0	0			206				8	
3841	0.922	374.7662791640899	0.45745697421402487	102.56508557968513	206	42.31296835964296	9.247288503253795	204.70400439320892	8.692307692307692	32	0.826	316.0149973217604	0.4326191699073066	108.69387449765235	206	39.297944097929175	9.549636803874092	193.31342446677724	8.632183908045977	
3842	0.91	362.23230634515	0.4715995115995122	114.5180244482154	206	40.984503740617036	9.47912087912088	215.83761583844534	8.422222222222222	17	0.81	311.9463914348583	0.4347369639962236	116.39441352346648	206	39.26980558380873	9.565432098765433	189.1251872564217	8.715789473684211	
3844	0.928	360.61241936746853	0.46731974921630104	119.23063063259718	206	41.515297852838046	9.461206896551724	211.4200710153434	8.36111111111111	46	0.904	353.89915440036026	0.4666092020074322	119.48351556518081	206	40.930747382826475	9.451327433628318	221.02388636181058	8.479166666666666	
3845	0.8	316.0056881023524	0.47171989121989166	101.49495606334783	206	41.737918527788416	9.6725	173.6222203451526	8.67	50	0.82	333.0896092291391	0.45920124590856376	111.04744440017879	206	43.106996910318884	9.409756097560976	178.0608311447458	8.733333333333333	
3846	0.942	367.2800998128359	0.45994552746145295	117.04156561570646	206	40.02496091153039	9.439490445859873	202.91814667043866	8.310344827586206	111	0.876	338.4853168470165	0.4637293579074412	110.95311848953641	206	40.57852550867048	9.511415525114156	186.73674214487878	8.516129032258064	
3847	0.704	276.3168223565126	0.4351970393873803	96.87978964107938	206	40.542793412642034	9.602272727272727	144.72850327326537	8.79054054054054	10	0.72	284.38265265831336	0.4539833700250372	113.61896646245674	206	42.560540588426306	9.527777777777779	162.74641988225454	8.742857142857142	
3848	0.944	373.5654926790661	0.474856082006506	123.98684860590306	206	42.9935287164715	9.402542372881356	234.21671665581303	8.464285714285714	103	0.898	347.4425443008464	0.4702464202464215	120.2627033193588	206	41.87194547011195	9.492204899777283	212.56622031188576	8.549019607843137	
3849	0.832	323.81100646061265	0.4222774621212134	120.78387816135303	206	39.31007335458325	9.473557692307692	187.49015021649888	8.547619047619047	79	0.814	307.4482550233796	0.4484537779992338	114.32316739351863	206	39.290762209893956	9.793611793611793	172.28302716249058	8.666666666666666	
3850	0.982	399.44679466326744	0.4661976911976921	119.26641850122485	206	42.62783673837403	9.215885947046843	233.78206090853485	8.333333333333334	101	0.942	377.37360788377947	0.4499571082373645	122.7927974633235	206	40.27765896047459	9.329087048832271	233.70656419752657	8.758620689655173	
3851	0.782	305.75539568344215	0.42705886043482016	107.1820588826513	206	39.38293780395065	9.578005115089514	172.78612440787379	8.559633027522937	153	0.7	261.5844544096348	0.45279076479076547	115.48613044242467	206	39.07377904885912	9.862857142857143	138.97933050088616	8.62	
3852	0.922	364.7151898736445	0.45959322071035885	106.22583812697519	206	41.436634584901356	9.290672451193059	211.8269236411419	8.435897435897436	78	0.754	290.20090832130666	0.4337095707122236	113.18741965515822	206	39.58617255738755	9.713527851458887	179.70399600605435	8.666666666666666	
3853	0.592	229.35068960168806	0.42128890253890194	94.76473647421408	206	39.35127128415703	9.91554054054054	135.95657285571428	8.857843137254902	81	0.524	203.74834746093705	0.459728005243272	91.72476752564495	206	39.642823120277185	10.145038167938932	132.31197154467435	8.684873949579831	
3854	0.728	282.67453599443803	0.4241820679320683	106.140007900038	206	39.222433577706994	9.788461538461538	158.47531985955263	8.720588235294118	80	0.562	212.81429869743573	0.4384206837053807	94.35374207253993	206	38.87407328991413	10.145907473309608	122.13584861793579	8.863013698630137	
3857	0.738	286.86931508984696	0.4241117133393557	107.79087606884872	206	38.97819328532616	9.75609756097561	160.5527567823723	8.748091603053435	24	0.704	274.7853239656768	0.44025769054178204	103.89760884465123	206	40.16363978250185	9.784090909090908	145.95975339826956	8.864864864864865	
3858	0.83	320.41383570093194	0.43002651297832123	116.96118668395228	206	39.37504009884236	9.472289156626506	195.24075560847325	8.505882352941176	108	0.872	350.0883250359301	0.4500196477834107	110.46442735537954	206	39.62291197417813	9.568807339449542	182.7217557271661	8.640625	
3859	0.85	325.19703114250086	0.44135591206179603	114.59648141889014	206	39.43843343824269	9.529411764705882	192.21116934637243	8.626666666666667	49	0.866	340.08796732652735	0.4547124161442874	107.30480817704976	206	40.302859204687635	9.4364896073903	186.75024558047033	8.761194029850746	
3860	0.854	324.9619482495475	0.44374896506044154	118.71953530714491	206	39.32328271647238	9.480093676814988	187.36635187135974	8.698630136986301	215	0.87	336.21889009110134	0.4463264832230361	116.20422679982131	206	40.104160632456015	9.549425287356321	195.43917753369237	8.384615384615385	
3861	0.768	304.3271516882219	0.44426359953703826	102.87940377697468	206	40.84848788739855	9.510416666666666	169.4715944812977	8.525862068965518	290	0.728	280.15085045800413	0.46707875457875514	105.1496069751168	206	41.5646985555677	9.656593406593407	168.63643618862704	8.852941176470589	
3862	0.874	341.7533432392709	0.44446524744007737	112.31052408206217	206	39.10365873137117	9.386727688787186	190.0679300624015	8.587301587301587	43	0.896	345.54569996134154	0.47613189761627417	115.0929780469545	206	40.63599470038829	9.676339285714286	194.9869389424083	8.596153846153847	
3864	0.862	337.1138052404241	0.43246443553868247	123.63443013749813	206	39.34637997397111	9.37122969837587	186.94933199305626	8.594202898550725	145	0.952	376.5524879359839	0.4735919717537367	124.05861492184985	206	43.72382327846914	9.346638655462185	235.36575254477336	8.625	
