index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)
0	0	0		
1250	0	0		
1328	0	0		
1367	0.007	1.8052869116688064	0.2492063492063492	12.96630430641002
1386	0.003	0.8307257774207623	0.2814814814814815	3.878358759406696
1396	0.006	1.335470085470089	0.27912457912457916	8.696208205276767
1397	0.028	5.230516326685311	0.2916305916305917	17.60372724020926
1398	0.061	15.832230268102824	0.2590163934426229	27.46710509766735
1401	0.069	11.870967741935484	0.3024630361586883	31.814988827060223
1403	0.092	16.36370104229192	0.2560386473429948	42.68118195046039
1404	0.151	20.175567521344476	0.2845574954846475	46.07170403199246
1406	0.178	47.74934277589269	0.255493133583021	53.208396134240594
1562	0.201	53.980019336109365	0.2628800442233275	52.535379126914584
1875	0.165	40.274353779718325	0.25444138353229234	53.41377808426895
1884	0.064	10.455124644689082	0.27682291666666675	29.453909905686483
1894	0.084	17.986381739538	0.2808501683501681	34.8906308649098
1914	0.1	15.703024402497954	0.2777373737373734	40.917851810612355
1953	0.086	15.408320493068683	0.27154686398872413	29.609428432646727
2031	0.088	16.875047940472054	0.31618457300275454	38.223088913827034
2187	0.03	6.360513929525851	0.32370370370370366	18.66241085454921
2196	0.071	10.983740969352025	0.3027742210840802	37.4781445840966
2206	0.112	20.199469763923958	0.3283301767676764	46.323042387215
2207	0.076	12.616830187423018	0.3394404572036149	38.42699497842073
2208	0.04	6.159531875575165	0.3069191919191919	25.527315616535425
2211	0.032	6.5855816920808765	0.34649621212121223	33.04499685964798
2216	0.003	0.5608734669458826	0.3111111111111111	22.861904265976825
2217	0.06	12.72642429898792	0.3407407407407407	28.0796654337177
2218	0.155	24.121134782668843	0.3264141414141412	60.48156011584256
2221	0.131	24.415700600147236	0.32346749942169756	44.19712193898044
2222	0.08	10.76194575979294	0.302054924242424	37.54414100553722
2223	0.058	8.45616644068381	0.2938697318007662	35.008779721793765
2224	0.104	16.01576937292604	0.3277583527583525	41.545474426268335
2225	0.219	28.44081971895744	0.3210737512107372	59.22055852088576
2226	0.314	31.168418649434017	0.32227127967573826	69.10827985876453
2227	0.07	10.101884723062739	0.31564935064935046	37.26882326213249
2228	0.04	6.036278030966472	0.3209090909090909	23.29199634244111
2229	0.03	6.900835001033111	0.3011111111111111	25.461806078996936
2230	0.112	16.7795289746492	0.30383297258297226	39.628576689636915
2235	0.113	13.288333313732275	0.31826450344149415	45.67258569511496
2240	0.087	15.76286847969871	0.33217229768953876	35.172537708322814
2241	0.082	19.6097187679361	0.353972653362897	32.67366806609386
2242	0	0		
2245	0.016	2.6846988942382612	0.32672032828282827	18.19210657417283
2255	0.038	7.614925253502121	0.3197235513024986	23.689607204365306
2260	0.092	17.371929228279633	0.35934617918313533	44.518806255760516
2265	0.155	20.1817660998441	0.2965151515151514	46.209727770853696
2343	0.095	17.432472108044887	0.30250930356193495	40.347184991243
2500	0.12	22.444170126821632	0.37020007770007723	54.428750562972304
5000	0.093	11.690025768336328	0.3308569566634079	39.687955586856475
10000	0.067	4.495739112930756	0.30788481833257936	27.42069260702114
