index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	order_index (sequential)
10937	0.92	0.29386924862743685	0.8872817243784223	159.4859334783303	102	2.4045719753295636	871.6413043478261	18.577907874701573	73	0.96	0.2306266414130519	0.8893590440574207	135.27598004873946	102	2.836062339061923	795.1041666666666	20.457448004369283	
11250	0.91	0.3433564488944265	0.9258309970864356	186.0566940042725	102	1.93806653294565	838.054945054945	22.77266885302652	53	0.94	0.21776034871308492	0.8950854183493031	126.99788887013327	102	4.0175982738922205	828.7234042553191	21.347802734351056	
11406	0.92	0.30702209591304375	0.9113612205033891	169.0056419678869	102	2.207258617847515	844.6304347826087	18.019455646824763	82	0.94	0.25431345377690545	0.9212564417735613	168.98430055335763	102	2.948061635307651	688.4042553191489	21.402851867127413	
11484	0.94	0.27064838427233334	0.8982322517866559	149.48980761373983	102	2.019241049560758	969.9468085106383	21.114544630528588	83	0.93	0.3375640146597192	0.9261452429066209	205.82583506795706	102	3.1071000146348893	507.5483870967742	21.80860379694528	
11562	0.97	0.28899340320419775	0.8875897952415708	155.47187682489567	102	2.268097263831228	914.1546391752578	18.068989462892926	81	0.93	0.30811750475178773	0.9396147586897429	278.9036311671512	102	2.8862858067447523	556.4301075268817	22.56116463447531	
11640	0.95	0.340916268093686	0.8925168152921267	129.68468979524332	102	2.3163115842267112	776.0631578947368	16.4463454440332	85	0.89	0.2923131494935357	0.9343662950520271	279.9456131456872	102	2.6502837521538747	571.4719101123595	23.597341114963445	
11718	0.92	0.2953327790493565	0.8851987317722615	147.8357237561933	102	2.180790763074213	861.3586956521739	19.792267952641694	84	0.99	0.2612763163311877	0.8954051546101817	132.374428064212	102	3.669408235682887	692.6767676767677	19.627950562111124	
11875	0.93	0.30863664904229027	0.9005521943703363	151.94350239278216	102	2.3009373649389615	817.7849462365591	18.69039151931167	79	1	0.29286556065011343	0.9056806379884492	149.83188796745378	102	3.311121058858112	621.78	19.33056874130953	
12500	0.93	0.393152883205703	0.9146546288634938	151.93177012898533	102	1.8171118159172823	740.4731182795699	20.7112824880865	29	1	0.21811111845418613	0.842484455706865	114.09442027733657	102	4.200251667814398	786.67	25.450748331616108	
12812	0.94	0.34323442948047256	0.8880247907119859	146.7668591294321	102	2.168542927503928	750.9893617021277	22.06818667610401	43	0.98	0.3143872256129348	0.9164112455746312	190.12976372778738	102	3.0846627912053592	529.8979591836735	23.421497336489452	
12968	0.96	0.3981144305284049	0.9276437853009649	222.59510235711105	102	1.849843173114742	650.84375	24.401194919284652	44	0.97	0.2605929699001635	0.8659809410152047	140.8142757251673	102	3.7852309573548784	634.2886597938144	22.930719069099037	
13046	0.97	0.32109487393551384	0.8777539159725958	136.01476627864025	102	2.181910787832238	691.7422680412371	21.915225472157612	58	0.96	0.3612291272591341	0.9016004838838129	202.42277611937342	102	2.4072694811284134	449.46875	28.137687705260685	
13125	0.99	0.26015354314672534	0.8513769330635793	144.09397179312535	102	2.270509129470328	1005.3636363636364	24.790095682718643	42	0.99	0.2688124598648172	0.8476895437392246	109.63592476246448	102	3.6347678767364386	624.6767676767677	23.10871247115337	
13750	1	0.3023285343717277	0.8474914346808614	144.65364251586715	102	2.253814564611699	843.9	28.724411444313873	41	0.99	0.37504006109743965	0.8934714626647848	168.0901186314752	102	3.222360711886799	432.42424242424244	24.381695096820255	
14375	1	0.41322262823641637	0.909684273574188	203.73436208742157	102	1.8405261597271112	530.41	28.943717449694443	80	0.98	0.2721743648964025	0.8235283668504508	107.58835726143828	102	4.213520025626328	564.4489795918367	16.946434235451385	
14531	0.98	0.3363784738371172	0.8681631223341345	121.24298864011406	102	2.3137445147601436	602.6530612244898	20.869407922968882	87	0.99	0.328545419910903	0.8753360827805009	137.64929865033062	102	3.2311388490704056	469.4848484848485	22.06100316238334	
14687	0.96	0.38421869728248287	0.9084795894543284	181.32864506470705	102	1.733904655944942	543.6145833333334	28.492926195424946	86	1	0.27162354280760864	0.7903119762009281	109.70782409505524	102	4.6978659501342825	584.47	24.562752335036933	
14765	1	0.3298535977791609	0.8781299730827277	166.18074756169008	102	1.9522026677549373	516.15	22.098919015038312	94	1	0.32255390440212356	0.8399351210483533	115.83354500399777	102	4.0453542190136185	476.82	18.729131417210095	
14843	1	0.39621566494102006	0.8744239561320234	195.6795334077335	102	2.068498561507099	426.76	30.605603704634667	93	1	0.39053682410766377	0.8816065060530334	183.23302655480322	102	3.1416534103047336	390.5	27.39642429800914	
15000	0.98	0.6186528896455806	0.8883785309159391	177.39606278469967	102	2.0433008997877344	449.94897959183675	20.57433092453181	17	1	0.3563713132496773	0.8599182074072373	137.09200935916456	102	3.6283029857751528	428.81	25.046087342334015	
16250	0.99	0.28925623456751964	0.8060278591601868	100.29099856943118	102	2.308015959596526	663.1717171717172	17.745908555706954	71	1	0.3922519261530788	0.8180509447126876	122.9633365466519	102	5.398831999421137	374.59	20.498180205433354	
17500	1	0.2822264506016204	0.7744022972977105	101.43315759734533	102	2.4891646693276517	642.36	22.771966863982712	70	1	0.22315650411946905	0.725551768239025	94.9031994268378	102	5.16336738381353	581.59	20.669319773424053	
20000	1	0.3930732629601044	0.7494474003937394	83.99674393568688	102	2.3381935278007724	659.44	16.643790384688327	1	1	0.18210057013867456	0.6510692270810801	97.52643124058457	102	7.265982901097366	650.21	27.22423732222275	
