index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
2324	0.298	284.39184998175654	0.4278243847874725
2325	0.1185	117.65289912713926	0.3871308016877638
2328	0.154	158.5667215815562	0.41217532467532497
2329	0.2465	217.91981611613545	0.4095334685598381
2330	0.5285	548.094373863118	0.41674550614947914
2331	0.265	274.6398590550976	0.40990566037735876
2333	0.2285	216.9269473580251	0.40251641137855604
2334	0.2625	265.16490731778435	0.40688888888888947
2335	0.325	324.5780485357548	0.4017692307692311
2336	0.2075	191.69476650161596	0.4177510040160646
2337	0.3785	375.47740687316735	0.39616908850726573
2338	0.1	92.61403102656912	0.39425
2339	0.308	271.04325251886917	0.40698051948051983
2340	0.3655	383.7068920259431	0.42234382124943026
2341	0.31	324.36957203943626	0.4235483870967746
2342	0.33	339.8558187418113	0.4060353535353538
2343	0.1615	161.7669154113364	0.41547987616099075
2500	0.207	201.3716620451671	0.40314009661835776
3125	0.212	328.58028518338705	0.38667452830188725
3750	0.2555	223.5150030616263	0.3283431180691456
4062	0.268	217.11832138393308	0.3008084577114429
4081	0.2825	210.84449751775972	0.4258407079646023
4091	0.3095	221.7922533955432	0.43968766828217587
4101	0.3425	259.02817167471665	0.44428223844282216
4120	0.306	207.78162558587908	0.4069172113289764
4121	0.4575	316.39004149459106	0.4389617486338789
4122	0.471	322.80172709042563	0.4263800424628446
4125	0.4855	306.33813925622053	0.42339512530037704
4126	0.321	188.18701451044	0.43341121495327123
4127	0.285	170.42906263982326	0.4240058479532167
4128	0.4635	313.67373870657707	0.4220963682128728
4130	0.4275	279.0469973878465	0.41539961013645227
4140	0.4255	261.7495078741132	0.4113004308656478
4179	0.411	231.56234153984903	0.3730129764801297
4188	0.444	245.75192339611112	0.37775900900900866
4190	0.4745	251.59733821201462	0.3789954337899541
4191	0.469	318.2897862216937	0.4021321961620464
4192	0.528	365.43585839364016	0.3937499999999993
4193	0.522	287.7856493108503	0.38670178799489063
4194	0.622	415.8587952130862	0.3963290460878874
4195	0.6675	457.7561377014386	0.40672908863920015
4196	0.3445	220.9891590218727	0.3619013062409293
4197	0.3565	233.3191531153627	0.36661991584852766
4198	0.5765	310.39681257684475	0.38109280138768364
4199	0.4415	285.0686037123501	0.37772744431861044
4200	0.3375	217.0767004347548	0.3614814814814819
4201	0.2855	181.89927049152328	0.3363105662580271
4202	0.612	405.86245772350037	0.40697167755991176
4203	0.4855	242.24733677698867	0.3804325437693097
4208	0.4585	219.30978403863767	0.36223191566703017
4209	0.5425	341.3774659409568	0.3771889400921652
4210	0.398	245.8307597295177	0.36982830820770524
4211	0.336	203.7474986362264	0.3400793650793655
4212	0.4585	277.3241395986826	0.36037804434750953
4213	0.56	280.89887640426804	0.36906249999999957
4214	0.346	203.81115070810569	0.3280105973025051
4215	0.435	265.114578253167	0.35030651340996155
4216	0.458	268.0400304320433	0.34743449781659397
4217	0.5865	361.11196625854416	0.3755328218243812
4218	0.6325	310.3761317062346	0.3633860342555989
4257	0.6515	289.8647446161675	0.3308390892811458
4259	0.684	348.926184769142	0.30126705653021435
4261	0.7065	313.89536820968726	0.3345364472753003
4266	0.7075	315.9187318603485	0.32812720848056487
4276	0.746	317.81872403793335	0.3202524575513848
4286	0.7655	309.76226605939456	0.3206618767689958
4288	0.7785	327.27272727224675	0.312952258616998
4289	0.7935	322.8759765632525	0.32427011132115047
4290	0.7995	325.77470814868786	0.3061184073379193
4291	0.8595	371.7640952437951	0.31789800271475616
4296	0.8395	352.9683821054064	0.3095493349215798
4300	0.876	369.75286495177926	0.31972031963470265
4305	0.898	374.93215314690303	0.3156180400890864
4315	0.941	405.85710896961166	0.3148157987956071
4335	0.9765	429.6557034422613	0.30750128008192484
4375	0.98	420.7001652768394	0.29141156462585005
5000	0.995	449.0376153634237	0.2942211055276379
10000	0.9825	411.6907605266243	0.2956318914334179
