index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	order_index (sequential)
1	0	0			54		0	0	0			54		
125	0.04	0.025662081708068236	0.8017731682837069	8.451777561663675	54	7.925181572258922	3	0.34	0.05605641781684022	0.9416981311922827	124.82188564643455	54	7.828141904559152	
128	0.06	0.012343956954153384	0.9519656143724985	30.340611706764818	54	7.593188079581112	23	0.18	0.03859245594671135	0.9547915918916462	137.55372170058618	54	7.6616730563619075	
132	0.24	0.054994786952486795	0.8929371967074163	55.18553533623649	54	8.289709310904025	13	0.28	0.0453763302152234	0.941365883099518	94.097851479008	54	7.827604245704363	
140	0.34	0.06753358604136353	0.9007172413882414	63.06106506674985	54	8.351815403709649	12	0.34	0.052578024241561695	0.956764055233819	132.88536580234341	54	8.05615861148891	
156	0.46	0.08620373014784231	0.9029143421274629	74.69299262472366	54	8.357834383285564	11	0.48	0.059931932307881214	0.9587121906249032	222.58538250470156	54	7.9865070473316075	
171	0.4	0.059129419813263445	0.9433704954536827	112.2335303073429	54	7.888502257663956	24	0.52	0.05023651738821112	0.9357637693707697	111.41369522287609	54	7.757156256568024	
187	0.28	0.044399382594871147	0.8937536685406011	44.64612504681596	54	7.605752945575709	4	0.6	0.0674043700499913	0.9159592433500602	78.54375226467346	54	8.28030498578769	
188	0.52	0.05187866617554878	0.9345267551931641	115.57630362661382	54	8.542175024762088	17	0.5	0.061797027909020474	0.9378996302278303	97.02656393585244	54	8.030676123562909	
189	0.44	0.052835551986220156	0.9511508219991505	174.98410741198364	54	7.949501267766143	22	0.56	0.06705515549970771	0.9428158736676373	157.68344642289628	54	8.022625916274759	
190	0.76	0.10160123547102327	0.8944821309521412	100.44257387778072	54	8.406042327744743	16	0.7	0.08012365598290228	0.9292612480970139	133.66957733881358	54	8.550960096701907	
194	0.66	0.0842048750539994	0.8909828430813492	107.28684335696609	54	8.381442348076812	15	0.52	0.05651392546595713	0.9421266321383067	126.36397939500888	54	8.089463092339408	
202	0.78	0.08265240467634548	0.9263498351232582	136.13880064747838	54	8.289007617734361	14	0.48	0.052394047774202736	0.9289905906958023	124.76860967735443	54	8.116138736503558	
203	0.46	0.055824023261627526	0.946626603218197	158.17244354210968	54	8.05960898804703	21	0.48	0.054805268887208984	0.9340115996940815	84.19976823705666	54	8.201341705473164	
204	0.5	0.05863659594389526	0.9382777597173201	150.62287717730476	54	7.988383697309135	20	0.66	0.07724353857799808	0.9126066677641644	105.93265375829384	54	8.452383840725108	
206	0.42	0.03995260479568225	0.9579520227970709	142.6554190950578	54	7.802560894051753	19	0.52	0.05323747312019478	0.9417252513508226	204.5171952870626	54	8.01484836912936	
210	0.4	0.040167296791135156	0.9525006215375053	121.47883053200422	54	7.656306473134498	18	0.54	0.05758331772896527	0.9328184864814384	123.40316185848307	54	8.142821766893203	
218	0.52	0.05882210543771893	0.8958284227000676	77.93033570019955	54	7.927128965026537	5	0.44	0.041801174613006475	0.9537583117871282	154.00854509654542	54	7.869011397893957	
234	0.44	0.048269314692016625	0.8774195885327841	70.05910021091788	54	7.9393153404405306	6	0.62	0.06211358089402244	0.9031991849705003	101.0713486922727	54	8.429105079913425	
235	0.76	0.08124576265931915	0.9172335244609989	142.52601254302868	54	8.386300070207914	10	0.8	0.0765187635486028	0.8997568308540181	91.6136252972496	54	8.76198938981357	
236	0.8	0.07424028983409132	0.9066719878781002	153.77781774455934	54	8.102475986127125	9	0.84	0.08777071780773756	0.8995927250934912	96.2036182565838	54	8.75851417765721	
238	0.74	0.065348903092169	0.9276250278819278	164.893427106223	54	7.740425933484146	8	0.72	0.07482002666086926	0.9204296517569782	112.3800364785423	54	8.298552874628461	
242	0.74	0.07597309731024414	0.9064451436458253	99.06774883769583	54	8.000133490463332	7	0.72	0.06305681576742693	0.9074299918152682	99.82812067011184	54	8.412329785262838	
250	0.82	0.07032000231884498	0.873529558479484	131.04536956950045	54	7.9628173613977165	2	0.9	0.0774305581246252	0.8404652546716719	68.08518523562297	54	8.8486034843255	
500	0.8	0.036734157109051216	0.9183485837849407	96.26072624839041	54	6.61054112245358	1	0.94	0.05261813863670425	0.8581886168948037	85.71826388706566	54	8.646198696383443	
