index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
0	0	0			174				33.72	0	0	0			174				39.83	
2500	0	0			174				37.03	4	0	0			174				36.38	
3750	0	0			174				34.34	5	0	0			174				35.92	
3906	0.12	6.068268015170782	0.17532011173383533	22.628471566334806	174	10.757970626597375	36.75	55.92511440357213	33.01136363636363	8	0.31	15.60455048827	0.17013926001443494	32.69453639249372	174	11.138934615055833	36	75.98853483087152	32.52173913043478	
3984	0.98	54.99747460575943	0.13716466425279794	57.792250764326	174	10.76804675767106	31.26530612244898	381.77959852882196	31	11	1	56.62834815107389	0.13501011435264773	53.270199886507704	174	10.730185719897438	31.26	592.9534723706475		
4062	0.99	52.870493991978016	0.25870109235345723	46.70178673226887	174	12.084169294378189	32.15151515151515	327.2078968544402	33	7	0.97	50.97750683204121	0.2474716711215128	62.65465233368896	174	11.40293282364881	31.938144329896907	323.8597388955193	32.333333333333336	
4375	0.97	48.72168366066129	0.31740389106938244	55.46221296725462	174	12.217663165867666	32.56701030927835	268.2725036066974	34	6	0.98	50.094566273070896	0.3094468993085295	58.970754963175594	174	11.554793423775466	32.44897959183673	299.7737002445353	31.5	
5000	0.93	45.83990536277497	0.25368130815849177	19.294595447721715	174	25.380862110098285	33.39784946236559	155.5315217833693	32.857142857142854	3	0.97	51.84393372527798	0.2794828629217507	34.95367215854849	174	16.815747997334455	32.58762886597938	233.49927287902935	32.333333333333336	
5625	0.92	48.11967153093631	0.28910652867228764	42.943215410823164	174	14.93100290189527	32.98913043478261	229.5768055169253	32.5	19	1	49.59087527893293	0.2870058497005841	33.5302761665634	174	15.36730573041367	32.53	269.39401828098664		
6250	0.97	45.354654696788664	0.3152882615845262	68.59453811434804	174	11.069058129265319	32.48453608247423	275.3965483912794	32.666666666666664	10	0.99	51.444606110998905	0.32208578317628966	33.118621000702404	174	11.44099665869879	32.95959595959596	213.9905077507233	31	
7500	1	46.65267086540419	0.31230292300204554	78.71781940046905	174	10.777009243010005	32.39	311.7624703299536		9	0.93	41.89755372346563	0.3001817133374336	37.37758879961375	174	13.611325094247118	33.225806451612904	179.42014805716525	32.142857142857146	
8750	0.99	45.685279187809435	0.3273406949349247	65.40756962506609	174	10.846628610646976	32.41414141414141	385.16040922523445	31	14	0.85	32.87056730732008	0.2197350429735462	22.580097616910923	174	30.820262620486535	33.68235294117647	103.00874497026813	33.333333333333336	
10000	0.97	44.41798699515031	0.33410996741412047	41.51325248683616	174	13.039780593679756	33.144329896907216	217.5176547815764	35.333333333333336	2	0.77	28.727055663331868	0.2835526726019653	31.57808458069261	174	17.409877732600265	35.05194805194805	119.16014177567884	33.17391304347826	
12500	0.98	40.301023974995395	0.3529584671111846	78.1089189665153	174	11.231609557303113	32.673469387755105	255.76471689287857	32	13	0.96	39.728521767917876	0.3268805577888536	44.78795407099178	174	11.41917412121336	32.645833333333336	295.758537571751	32.5	
15000	0.99	42.712917421696545	0.35784008225465014	96.24046000993413	174	11.091216553316793	32.717171717171716	311.30308133367396	34	12	0.93	34.92433061699296	0.34305578141810095	62.66625746207217	174	12.20657512590121	33.1505376344086	207.5676425483214	31.571428571428573	
16250	0.97	40.77343421605879	0.3453949202702112	73.62613893800386	174	11.560753193296296	32.75257731958763	267.59614976329215	32.666666666666664	16	0.97	36.23323745844553	0.3108777812958002	56.725006025183596	174	15.403661532254846	33.11340206185567	231.99684653571896	32.666666666666664	
17500	0.96	38.54028664337119	0.32733789882338576	74.15519895043519	174	10.835875270196354	32.822916666666664	193.3850074038902	33	15	0.72	23.87109608116152	0.2883005068965879	30.390636176274256	174	18.042850137673963	34.888888888888886	129.9947215658351	33.357142857142854	
18125	1	40.48582995950999	0.33767670367267144	69.21495285766147	174	10.917544766649158	32.46	340.9411605566766		18	0.62	19.75906686213003	0.3230666984180864	40.73669815888219	174	12.03161258138185	35	104.4262634475047	34.18421052631579	
18750	1	40.55807916936315	0.32765778635501136	75.9690603559116	174	10.89653208047962	32.32	383.09220103706616		17	0.99	35.275253874925696	0.2069430533597121	41.87527511863501	174	27.021259874284524	32.303030303030305	200.65452645259487	31	
20000	0.98	39.45408430290795	0.3247547186029838	51.03665791043928	174	12.575020692152222	33.19387755102041	179.06714276647162	39	1	1	37.43775972446413	0.19989418736702894	31.474439950176006	174	32.535837889871615	31.82	302.0652528763003		
