index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
1	0	0	
2	0.996	403.36951239394057	0.2717871485943775
3	0.996	423.5774432280136	0.27991967871485945
4	0.998	441.08547688180414	0.3328991315965265
5	0.996	452.1107580613996	0.3524096385542171
6	0.986	422.84930097185986	0.4124746450304264
7	0.996	420.67916877890707	0.4208835341365466
8	0.984	439.1288825477349	0.44989837398374044
9	0.976	421.016305758152	0.46588114754098425
10	0.972	432.9235702823372	0.4851851851851858
11	0.96	385.88310957432014	0.4938541666666674
12	0.946	391.6211293248243	0.5029598308668082
13	0.928	371.2296983772808	0.5153017241379313
14	0.94	400.1021537402864	0.5249999999999998
15	0.904	364.134375253446	0.5316371681415929
16	0.89	387.05749325606973	0.5376404494382018
17	0.862	371.80814354900656	0.5432714617169367
18	0.838	339.32620667159705	0.5667064439140798
19	0.846	358.6569442108598	0.5660756501182018
20	0.8	343.8493939696962	0.5922499999999983
21	0.76	331.0104529571745	0.5868421052631565
22	0.73	319.27921623754844	0.5997260273972583
23	0.752	301.06493714325046	0.5910904255319132
24	0.67	296.51265710872366	0.6123880597014904
25	0.686	298.3386970566128	0.6173469387755078
26	0.578	262.7989451688779	0.6309688581314857
27	0.642	279.76294230038906	0.6191588785046707
28	0.594	269.4855276317248	0.6343434343434325
29	0.536	234.4296711004465	0.6445895522388037
30	0.438	208.09578107461655	0.6518264840182629
31	0.422	200.66571564960515	0.6568720379146901
32	0.464	214.83470691500972	0.6467672413793085
33	0.414	197.70773639131156	0.668840579710143
34	0.36	171.85411494960417	0.6630555555555531
35	0.348	171.9707452052883	0.6729885057471244
36	0.24	128.36970474730666	0.6862499999999995
37	0.338	154.30971511902348	0.667455621301773
38	0.35	165.5942467841194	0.6868571428571407
39	0.348	162.90609493875218	0.6882183908045953
40	0.242	126.4103635598064	0.6991735537190075
41	0.266	127.27272727116764	0.701879699248119
42	0.218	113.41171574060917	0.7022935779816505
43	0.204	109.32475884020661	0.7044117647058817
44	0.184	98.97794513196484	0.7124999999999997
45	0.17	88.78211823830364	0.7099999999999997
46	0.136	74.34944237769827	0.7176470588235293
47	0.126	67.47349255691967	0.71984126984127
48	0.104	58.94355021585603	0.7221153846153852
49	0.112	57.53030614412214	0.7312500000000003
50	0.106	58.158674422565234	0.7547169811320753
51	0.076	41.46660846849107	0.7263157894736847
52	0.068	36.386986301436956	0.770588235294118
53	0.076	43.804034582485265	0.772368421052632
54	0.052	28.288543140054085	0.7461538461538465
55	0.044	25.685931115170497	0.7392857142857145
56	0.02	12.214486380796275	0.7599999999999999
57	0.028	15.837104072560868	0.8
58	0.03	17.81261132924731	0.7466666666666667
59	0.014	8.155656530144498	0.7714285714285715
60	0.026	14.745916515537878	0.7692307692307694
61	0.028	16.010978956988	0.7714285714285715
62	0.02	10.990218705367422	0.7749999999999999
63	0.008	5.002501250634927	0.8
64	0.01	5.686988171092015	0.8
65	0.02	10.841283608199204	0.7999999999999999
66	0.006	3.333703744791883	0.8000000000000002
67	0.022	11.354252684045713	0.7818181818181817
68	0.004	2.4624476730301503	0.8
72	0.004	2.3877745940813724	0.8
73	0.002	1.0638297872314075	0.8
74	0.002	1.10950848774274	0.8
75	0.012	6.913238852306653	0.7999999999999999
76	0	0	
78	0	0	
79	0.012	6.737031214810199	0.7666666666666666
80	0.002	1.1511453896735748	0.8
88	0	0	
96	0	0	
128	0	0	
256	0	0	
