index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
1	0	0			51				1.01	0	0	0			51				1	
2	0	0			51				2.01	26	0	0			51				2.01	
3	0	0			51				3	31	0	0			51				3	
4	0.11	59.91285402921706	0.8051948051948051	35.3277787024873	51	48.75197849025974	7		4	8	0.04	24.052916416529666	0.7857142857142857	16.500000000000078	51	41.282784598214285	7		4	
5	0.41	152.5865277257845	0.7693089430894313	72.74051309433506	51	45.39919969512195	8.75609756097561	127.37425727441095	5	12	0.29	119.48908116893092	0.7567049808429122	68.96925414956148	51	44.54560097880747	8.655172413793103	94.6794994838078	5.056338028169014	
6	0.61	183.18318318388762	0.7730750124192746	103.64337531318743	51	42.32358135659877	10.262295081967213	126.2052315320636	6	9	0.61	173.4432755192756	0.7696141745322072	91.55061572328978	51	43.56442130060855	10.311475409836065	104.45520642176469	6.0256410256410255	
7	0.67	178.66666666666666	0.7541830474666295	95.25646038155004	51	37.79473157957301	11.850746268656716	89.42063213995513	7.0606060606060606	23	0.83	197.66611098186243	0.7463911590417613	95.7400249534935	51	38.0225410218233	11.831325301204819	108.71402224457434	7	
8	0.9	145.6075068776981	0.7399526399526398	117.0694406527869	51	42.793104470760724	13.144444444444444	118.7060725671397	8	7	0.92	209.37642239971	0.739504879178792	138.8413930636861	51	34.21134706481811	13.33695652173913	103.10697570245836	8	
9	0.87	150.75376884553484	0.7362493096265916	103.78971859127343	51	39.15035969690499	14.551724137931034	108.30393321238701	9.076923076923077	35	0.99	200.8113590254682	0.7088732346085289	115.8381556229886	51	35.83004364650448	14.131313131313131	113.34150519649789	9	
10	0.98	135.45266067861462	0.7018868088010219	118.6859527953932	51	42.965717911539926	15.183673469387756	113.39631177619863	10	25	0.97	170.11574885947255	0.7068567445342845	112.9203753495536	51	39.901176197368216	15.45360824742268	100.9329121555116	10	
11	1	139.80148189644984	0.7274276377217551	111.46507416935526	51	36.5052188242656	16.94	99.93127598027363		51	0.99	158.9340183009524	0.6940464959685804	120.61911253688318	51	40.60680588088394	16.494949494949495	117.04359892166073	16	
12	1	143.4102968593528	0.6750836159025017	124.56170765349025	51	46.76548964521732	17.24	117.71038553591433		13	1	144.2377037359648	0.7032675762490002	130.00433602303926	51	44.04062809318741	17.54	113.31274169191825		
13	1	113.8692780698246	0.6978179067757746	117.3353120460577	51	41.70168884310363	18.74	121.4795752568976		55	1	136.7053998643389	0.6827599848551862	141.3278244758702	51	44.13406540641485	18.56	124.26486637127192		
14	0.99	102.23048327159421	0.6697985600231915	137.91321607036343	51	41.286282747932816	19.565656565656564	138.98713393195305	14	47	1	111.32138483793506	0.6805995583588126	127.36670868551019	51	41.74772516677792	19.31	136.067653329094		
16	0.99	98.75311720675319	0.6671368041307713	126.59925982132923	51	40.95997470796305	21.383838383838384	134.31942883593808	16	6	0.99	111.87704825346304	0.6469683557985338	112.27380946963501	51	36.750128192649655	21.04040404040404	157.29686293654797	19	
17	0.98	93.0409190164616	0.6559045775283574	129.93228574134346	51	41.47566981709796	22.581632653061224	150.49288786794034	18.5	56	0.98	100.25575447486753	0.6553475842406632	135.63871813954967	51	39.15892230709871	22.397959183673468	140.98309365103088	19.5	
18	1	86.71522719384622	0.672337964204156	134.0170454991462	51	41.1009739564864	23.71	142.69569704051634		48	0.98	91.30718345382924	0.6472721379642409	124.88759627904243	51	41.240620394225296	23.520408163265305	149.63846141271057	21.5	
20	1	84.22471153103689	0.6547426719485187	115.23353974320004	51	38.838363122605024	25.79	157.5605344001388		38	1	89.2140244450856	0.6312343693080201	122.01608783355385	51	39.18539482035939	25.27	162.26195733945121		
21	0.99	78.64008261175887	0.6445546153814598	130.62312548695584	51	40.59967962725071	26.80808080808081	172.7244145896049	24	57	1	88.11349017499154	0.624588999456316	127.21608239696195	51	38.74913189511823	26.05	181.1183657292627		
22	0.99	76.60759885469712	0.6557322936700415	106.6724417648783	51	42.344576708521004	28.08080808080808	153.0371503318181	27	40	1	79.63685593729234	0.6118449405356103	135.39378797672595	51	43.021375554902406	27.13	178.1458531523568		
23	0.99	83.37544214282973	0.6437862928684409	130.1512935779174	51	33.29131103092823	28.8989898989899	131.9055393922687	24	58	1	76.07455306239827	0.6123029360254747	134.11465463445828	51	42.03316251783533	28.55	190.23523141871797		
24	0.98	74.46808510685727	0.6617921354018995	152.03584663001473	51	42.168064094120695	30.367346938775512	148.6299681518834	25	32	0.99	83.99083736394665	0.61647149391755	141.08664553438192	51	42.12825121983228	29.424242424242426	200.819639532335	27	
25	0.97	68.531863784184	0.6283697422156468	117.82605886542707	51	40.909670356962756	30.90721649484536	184.6641064075925	27.333333333333332	52	1	82.89811821235337	0.6097186191335981	156.28418162474446	51	44.08168163980163	30.54	183.0417700676636		
26	1	79.63051441318659	0.6441460500762792	103.16946731242913	51	43.916990429127665	32.21	146.06745305373147		41	0.98	77.41527766815337	0.60983285027507	139.5444364163644	51	43.98659267588174	31.56122448979592	177.30492784864512	28	
28	1	61.14338122883399	0.6569114551166826	64.34229725754912	51	41.3671488002976	35.21	107.23781873386365		34	1	65.72029442660326	0.6100211822624724	150.36264376799218	51	41.2833418787076	33.42	209.10247279755595		
32	1	56.92815666650295	0.61393074977802	93.05759910980841	51	41.57706481117641	38.11	199.46194254878594		5	1	58.69233478097573	0.5880541936475833	146.7583389705907	51	41.0965723830918	37.51	250.94012902336968		
47	1	44.76075377106365	0.6351184120177099	66.1007871560666	51	39.559910473165814	54.27	205.77621934723308		93	1	42.870616479570245	0.5636800420693892	146.91582682069853	51	39.384307442509886	52.35	347.25061555021034		
63	1	33.760972316008015	0.6007085056902124	101.5748723563	51	39.314323792393324	69.73	329.2089916318266		4	1	32.35198964735966	0.5360699746175113	147.2796670427896	51	40.66488891782735	68.82	318.09518177599915		
66	1	33.70975897528021	0.641459454250474	68.4830793937763	51	39.126539395195735	73.76	288.14257121309356		72	1	32.32062055594264	0.5311017415092336	193.6206412984044	51	38.053135428825584	71.53	504.649135430091		
68	1	37.58409441134284	0.5894126696741511	68.64270008711921	51	40.93830649797262	74.59	288.2710287126847		73	0.99	29.187181225841375	0.5250945986752396	208.74056418023645	51	42.250494779613256	73.68686868686869	432.10193069067805	69	
69	1	32.890409156711065	0.6162447061366079	103.66543859462043	51	39.299669983776525	76.28	381.341641802106		75	0.98	30.428167789698282	0.5324354763123476	167.29250758540152	51	38.33640912321339	74.79591836734694	365.5497721878128	71.5	
70	0.99	30.831516661377808	0.6208030436708524	65.81400441803208	51	40.256299881247486	77.58585858585859	240.92095310388254	73	70	1	34.59848458638571	0.5218237627723942	175.91009740733003	51	42.683230927878256	75.63	454.5654195790114		
78	0.99	30.579150579123088	0.6095531057640954	61.8561172982115	51	41.683864364566254	85.70707070707071	269.61486180133437	86	67	0.99	28.09227887975313	0.5106451412989111	168.63249646472087	51	44.620763440874065	83.42424242424242	550.9695787724739	79	
94	0.99	25.086790157895003	0.6438842265726525	81.37547716367193	51	37.75834233324338	102.56565656565657	325.03167578303663	95	66	1	23.844154605507594	0.555379779100563	77.66822336281133	51	40.65676040180625	100.45	426.85976369075814		
109	0.99	21.79032861574076	0.6273065284220081	77.101075955101	51	37.38523646714336	117.5050505050505	392.96138219013187	111	68	1	22.03662487055563	0.5779671802565691	97.12124197324131	51	39.28445356484577	116.2	480.9980417359785		
110	1	22.042453765897456	0.551846068659771	135.80790420648748	51	39.017838589070124	116.28	678.1462584552686		76	0.99	23.488101734288307	0.5635811169462129	85.6921546908682	51	41.073962988712786	116.96969696969697	469.1863231375747	111	
111	1	22.860800585258154	0.6128845807409125	74.09072499819871	51	39.56665414166556	118.83	468.6548391101771		74	1	22.402939265666358	0.5828703116208426	101.01085015120317	51	39.21879656305203	118.05	572.4840374467865		
113	1	21.11219017859211	0.6187164760302919	62.57096902899539	51	39.02245815424514	121.47	389.56352220862607		71	1	21.284747349987985	0.5677664868091383	82.66282926645744	51	39.000919343298335	119.77	560.3828643168713		
117	1	20.340086241957863	0.6135256053776695	67.6124496737135	51	38.51726556423995	125.55	370.9457330307324		69	1	20.87377627487623	0.5800350217125253	90.44811356200353	51	38.93721482633102	124.03	584.7725308540589		
125	1	20.313642642397483	0.5877756809264263	109.64384035295984	51	39.88585879241751	132.63	575.0808901585498		3	1	19.479507558045043	0.5700472776516878	87.1580069905893	51	39.05317222832853	132.24	619.7460774860526		
140	1	18.137628323732955	0.6002872647836573	71.85974139539287	51	40.39494908021691	148.1	533.6011750858314		94	0.99	17.402921581384334	0.570282118891471	84.10418194900366	51	38.912655016334995	146.989898989899	708.8328762799935	141	
156	1	15.970103965369807	0.6276324044778451	85.71325446789581	51	38.38225882688031	164.5	500.9144997828624		77	1	15.981078403164938	0.5464829618292493	136.23899565909755	51	38.66720208959438	162.72	1061.8451939976721		
171	1	14.676529294333966	0.6231478715572206	91.42589653164299	51	37.63912336272339	179.88	622.4332928782343		95	0.98	14.327275917016124	0.5670536459609078	119.2399809564113	51	38.8320704549255	177.96938775510205	809.3850447402455	173.5	
187	1	13.098606308296748	0.6745853152880588	67.66027509007995	51	38.16092625281427	197.47	582.8776890161289		62	1	13.543345477216091	0.5645342140928125	103.56580554613214	51	38.25434833082903	194.06	875.4068644434523		
194	1	12.65470375339024	0.6630169340703866	65.8338495278489	51	38.969617375014444	205.41	284.47116628178435		98	0.98	12.603691080977539	0.6748800188227169	81.21502935401095	51	38.36510510316242	205.1530612244898	549.6641469560927	204.5	
198	1	12.796724038633524	0.6603348556795855	73.9070527344901	51	36.9427133785199	209.1	554.2454335225913		99	1	12.755752844522124	0.5581476738380623	105.9981871216871	51	38.344637977913024	205.4	878.3209443413363		
202	0.98	12.245407972015128	0.5698539205223068	114.65482838202713	51	38.55798975353329	209.31632653061226	1051.0117793135012	207	96	0.98	12.36780332668044	0.5666227261140927	116.0846529244597	51	38.24514500867424	209.6326530612245	968.5497571273413	203.5	
210	1	11.817397572700555	0.6602243474273696	74.322893487959	51	38.63472975072381	220.65	679.0807331306088		97	0.98	11.829605398163721	0.5591811659642618	119.8158778048062	51	38.29723559354927	217.4795918367347	962.414137468118	214	
218	1	11.685519304477765	0.6131139009276462	87.20237910898167	51	38.33238717030788	226.66	771.2798577757807		64	1	11.450818733548607	0.6653482860294023	74.49475895382326	51	38.50017188420201	229.62	619.2568960585226		
234	1	10.866966594945017	0.657105096595307	71.12685302352335	51	37.918673025730065	245.29	675.4366806066618		80	0.99	10.714285714296514	0.6636906966755975	71.27885259970577	51	38.02674282934671	245.17171717171718	564.1156263989199	240	
