index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
0	0	0	
2048	0.01	0.7984541926829762	0.3254032258064516
2112	0.014	0.8198257284735964	0.24942396313364057
2128	0.026	1.3429613330438857	0.2371614347420799
2136	0.02	0.9465573708424366	0.22306712448059943
2140	0.022	1.0335140416976203	0.19730033529520333
2142	0.044	1.9798416126714582	0.20771539051712293
2143	0.012	0.5622241587720398	0.22446815906562845
2144	0.14	4.436276063122255	0.18236549135795121
2160	0.122	4.314979344688971	0.16884873939739092
2164	0.046	1.664495585468314	0.21311853067559627
2165	0.666	14.249707945174203	0.1427797796330587
2166	0.6	11.754334410812714	0.14200299925907311
2167	0.67	13.658083138993739	0.14482269047707297
2168	1	50.80061773552341	0.10295931590656293
2176	1	50.58578337143915	0.10191243511308862
2304	0.998	45.64497539379381	0.1033099290906618
2560	1	46.3692849856279	0.10175508898776413
3072	1	42.06806613099882	0.10442529795010341
4096	1	44.307386927557864	0.10930245390501232
