index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
0	0	0	
128	0	0	
256	0	0	
512	0	0	
1024	0	0	
2048	0	0	
4096	0	0	
6144	0	0	
7168	0	0	
7680	0	0	
7936	0	0	
8064	0	0	
8128	0	0	
8160	0	0	
8176	0	0	
8184	0	0	
8188	0	0	
8190	0	0	
8191	0	0	
8192	0.214	157.4223922317295	0.29252336448598126
