index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
2	0.954	35.356642527297666	0.11186709865955212
3	1	109.48825191058367	0.15494545454545522
4	1	114.07971890755988	0.18368787878787968
6	1	115.50545185734507	0.21939898989899
10	1	112.03226529241006	0.2757074592074581
18	1	110.39477170359197	0.3623331668331675
34	1	107.19951974616866	0.4733606476856465
66	1	97.76509004166178	0.6320165300128149
82	0.996	90.09660961752803	0.6937709775849494
90	0.992	87.68983257605679	0.7143693323242727
92	0.988	86.5800865801076	0.723091788938373
93	0.984	85.95237679286647	0.7250439829278649
94	0.976	85.93516121647015	0.7286838793336855
98	0.97	91.79521150749966	0.7492081142041244
100	0.972	83.14229992814582	0.747259586029987
101	0.952	78.5685989700263	0.7520539918952409
102	0.956	81.53239974756129	0.7550513103987483
103	0.968	81.66571052541843	0.7564169829412227
104	0.948	79.10679417214436	0.7593961470800921
105	0.956	80.15158374834165	0.7627103862312966
106	0.934	85.37008939179321	0.7732498206089591
108	0.938	80.36326250855149	0.7756157524745737
109	0.91	76.98815566836024	0.7762517107953938
110	0.906	82.58737306521513	0.7872235044825402
112	0.9	77.98149239247446	0.7906997491004183
113	0.904	77.92700377565639	0.7919546083872481
114	0.844	77.32336558194461	0.7992433148915601
115	0.86	72.71497421156488	0.7929023364516363
116	0.878	70.73343645268345	0.8003787551866827
117	0.85	73.58925077485982	0.801036965584041
118	0.782	68.1980709190185	0.8078524834351538
119	0.824	69.6828752642665	0.8025794838984273
120	0.834	70.47609390052057	0.8088891291847482
121	0.842	70.93393540125024	0.8106840988483182
122	0.774	66.5245642383206	0.8200384698509692
123	0.732	67.86701032840836	0.8188301972116592
124	0.698	66.08096338092362	0.8205843753577415
125	0.77	66.20011348591798	0.8207799007224015
126	0.664	64.15830869422909	0.831238861534889
128	0.67	63.483039605836304	0.8396823544814611
129	0.654	62.940293336406704	0.844079552256546
130	0.584	59.212394046321634	0.8437308563175312
131	0.604	54.81739635520147	0.8343826774929777
132	0.576	56.36118123642925	0.8448458641497516
133	0.586	56.212109584832454	0.8476121395806976
134	0.496	52.17427892200869	0.8548464600186408
135	0.572	53.09570221850465	0.8425017706751436
136	0.48	48.127055426337414	0.8572137036044718
137	0.476	47.062545727788866	0.8517491619970984
138	0.442	47.86036036036467	0.8631386519043577
139	0.462	44.556747164569934	0.8576382041386451
140	0.39	42.148492380846804	0.8632789553068173
141	0.414	41.883333670552915	0.860770404865055
142	0.354	38.698675062310414	0.8747143073702849
143	0.33	35.46861564918292	0.873772555274101
144	0.282	32.64040001851089	0.8771121674998213
145	0.328	34.0949252614247	0.8692695954076944
146	0.246	29.413874739944053	0.8751541694983495
147	0.22	26.31390091620226	0.8820826297025974
148	0.154	18.988902589394446	0.8795949767466791
150	0.154	19.19050942079737	0.8828019245975894
151	0.194	21.914465806659763	0.8798260686079449
152	0.204	23.3961052365941	0.8811015247172128
153	0.134	16.317584023381347	0.8881341486581537
154	0.1	12.208819651315652	0.8971069831441345
155	0.146	17.383849689233003	0.8871089387449277
156	0.118	14.640561800536009	0.8887352562196449
157	0.102	12.727091235775568	0.898626504265276
158	0.042	5.607177186797255	0.9137795469064818
159	0.128	15.117157974295926	0.8903483240884068
160	0.108	12.918969353336438	0.9014959102549395
161	0.096	11.42204454597335	0.8943592513759886
162	0.022	3.0927545196381208	0.9024455077086657
170	0.02	2.550369803621336	0.9113931888544892
174	0.016	2.0339672531274897	0.9203216374269004
176	0.012	1.5791551519932723	0.9298245614035089
177	0.008	1.033698573495975	0.9342105263157894
178	0	0	
194	0	0	
258	0	0	
