index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
0	0	0	
1024	0.01	0.8091269520185088	0.29509013282732444
1056	0.02	1.1201595107144038	0.23119555373469036
1060	0.044	2.1993401979404834	0.2509921000256741
1064	0.054	2.678651150332277	0.20333085676939955
1068	0.054	2.634763261642063	0.19056740373970424
1070	0.052	2.3529198830778992	0.21471406375399488
1071	0.064	2.8773873323019052	0.22848262984755785
1072	0.088	3.1695036125143505	0.1767157019412146
1076	0.11	4.519161243673522	0.18050321519063575
1080	0.118	4.016802489055473	0.20379699162786777
1082	0.106	3.620465878817053	0.1826011898527642
1083	0.636	12.03747515851255	0.1439430581562974
1084	1	51.27731799114543	0.10365409317230746
1088	1	50.75884472869158	0.101103401928068
1152	1	49.27419116416708	0.10488311218814562
1280	1	49.6820349761601	0.10537924325087827
1536	1	45.21817770742768	0.10809572673340738
2048	1	43.04148338168819	0.10554770036692998
4096	1	39.69514131469877	0.10775335305221281
