index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
2	0.996	476.7831498374509	0.27218875502008033
3	0.996	442.27353462865455	0.29397590361445797
4	0.992	448.7063506421502	0.32731854838709695
5	0.988	439.07208247970357	0.3697368421052634
7	0.988	455.7616016246863	0.4325910931174094
8	0.978	434.0108280845386	0.45920245398773074
9	0.968	434.5093814538619	0.4785123966942154
10	0.958	388.7355948714179	0.4721294363256793
11	0.97	425.1775225779544	0.48525773195876365
12	0.96	390.9749938946638	0.49302083333333396
13	0.916	401.08590945344895	0.5171397379912664
14	0.918	372.23258453933875	0.5141612200435735
15	0.896	380.1119972804539	0.5340401785714283
16	0.884	373.78435518117595	0.532805429864253
17	0.856	365.4995730138634	0.5525700934579432
18	0.83	316.9874732688339	0.5422891566265051
19	0.802	333.80504453086877	0.5841645885286767
20	0.784	344.494243781941	0.5808673469387736
21	0.72	324.47048220170814	0.6112499999999982
22	0.746	321.8847083176442	0.5920911528150117
23	0.704	302.06813696217756	0.6126420454545434
24	0.678	300.7452093715269	0.6206489675516206
25	0.61	280.6404122219329	0.6306557377049163
26	0.624	279.0448081585887	0.627403846153844
27	0.626	274.39291663278294	0.6305111821086238
28	0.554	266.42300663809294	0.6413357400722002
29	0.574	267.25020951957714	0.6550522648083605
30	0.488	230.79833522289664	0.6481557377049163
31	0.49	230.58823529411765	0.6557142857142836
32	0.478	220.6221729902606	0.6453974895397468
33	0.486	230.17902813361167	0.649176954732508
34	0.376	193.6946218832596	0.6593085106382959
35	0.362	188.26711046387945	0.6814917127071798
36	0.374	174.81536879617641	0.6693404634581083
37	0.326	164.3973777099219	0.6947852760736178
38	0.348	175.29719927502703	0.67758620689655
39	0.298	148.82141430301658	0.6936241610738241
40	0.244	129.33319198372462	0.6885245901639335
41	0.226	123.48377226358564	0.7115044247787602
42	0.264	132.19829744404225	0.7011363636363621
43	0.166	90.94893710463028	0.7156626506024093
44	0.166	88.1852953675111	0.7036144578313251
45	0.156	87.12163520570914	0.7121794871794872
46	0.098	53.70451556328637	0.7132653061224494
47	0.13	68.39225589214531	0.723076923076923
48	0.094	55.52930056648758	0.7265957446808513
49	0.08	44.88330341195423	0.7400000000000004
50	0.098	52.84158309010698	0.7581632653061227
51	0.068	37.79457536664972	0.7529411764705887
52	0.068	37.42432581217089	0.7352941176470592
53	0.052	29.60938389699235	0.7615384615384618
55	0.052	28.577709386867078	0.7461538461538464
56	0.052	29.108822212552756	0.7471153846153851
57	0.034	19.54921803115627	0.7647058823529413
58	0.016	9.765625000022759	0.7249999999999999
59	0.016	9.638554217016178	0.7749999999999999
60	0.012	6.817407112755225	0.7666666666666666
61	0.01	5.584720205494175	0.76
62	0.006	3.222341568267476	0.8000000000000002
63	0.086	44.693898762923325	0.7162790697674422
64	0.02	10.690613641365104	0.7999999999999999
65	0.012	7.594936709062215	0.7999999999999999
66	0	0	
67	0.008	4.959702417817701	0.75
68	0.004	2.3223409196879405	0.8
69	0.006	3.6864094371921277	0.7333333333333334
70	0.048	25.90673575057521	0.7645833333333335
71	0.044	24.59749552799958	0.7727272727272729
72	0.004	2.1372088052852827	0.8
73	0.002	1.173571177106834	0.8
74	0	0	
75	0.012	6.842285323275091	0.7999999999999999
76	0.024	13.067624959302165	0.7999999999999999
77	0.008	4.328067517949448	0.8
79	0.006	3.1010957205068634	0.8000000000000002
80	0.004	2.20848056537534	0.8
81	0	0	
97	0	0	
129	0	0	
256	0	0	
