index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
0	0	0	
512	0	0	
768	0	0	
896	0	0	
960	0	0	
992	0.144	68.69573513977826	0.33055555555555555
1024	0.272	129.75861081958118	0.3886029411764705
1056	0.346	124.36201567098612	0.3403660886319845
1064	0.264	91.40008309110546	0.34002525252525256
1068	0.27	93.12913907285292	0.31370370370370365
1070	0.378	130.03990642611853	0.31137566137566136
1071	0.404	128.55597276143965	0.32318481848184816
1072	0.706	209.28440149424242	0.3042965061378659
1088	0.978	313.1002689205779	0.28104976141785964
1152	0.978	319.5869551009847	0.27014314928425365
1280	0.972	321.0887949255708	0.275
1536	0.96	304.3753963219116	0.27145833333333336
2048	0.976	284.54810495624406	0.2765027322404372
4096	0.982	250.24208755916533	0.27552613713509844
8192	0.974	216.7527149723277	0.28268309377138956
