index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	order_index (sequential)
1	0	0			15		0	0	0			15		
250	0	0			15		2	0.98	0.21859542180886518	0.8727078667561831	107.78966332477792	15	9.483991731738712	
251	0.6	0.09478020155325786	0.7313466313558482	39.57779421676394	15	8.627495963762454	9	0.98	0.2473648075602762	0.8672823867987818	98.3850235523043	15	9.589241745935631	
252	0.92	0.19259311982013477	0.884246596406553	84.77941145664511	15	9.58088058937945	37	1	0.23242733159477688	0.8678441366669403	96.12109338616997	15	9.621215955683407	
253	0.52	0.08466184593432635	0.6878597741585677	39.751226701742084	15	8.62840224824048	8	0.98	0.2498043623998552	0.8675033398941266	99.71434255100871	15	9.457916418611783	
254	0.78	0.10185115785179712	0.7946930287548353	52.03046651913281	15	9.347656291093582	19	0.98	0.14611229475322676	0.8778124580183609	126.23505186070771	15	9.505030797315122	
255	0.78	0.10020343867369672	0.7867574834806798	51.49183093151994	15	9.135131295008422	18	0.88	0.07165892695968427	0.9164844802852322	117.76975712819828	15	9.286985713959327	
256	0.82	0.08536176837937748	0.8196046385233309	55.40340535765791	15	9.140636111131329	27	0.78	0.05830396457989309	0.917824214825894	131.35003122970238	15	9.193794952583646	
257	0.66	0.08998865324890401	0.7183193406446389	38.566287660210826	15	8.509966917742245	7	0.72	0.05723035599825029	0.9263921764179002	118.00051348930648	15	9.219331189339421	
261	0.7	0.08203666570175921	0.8083192138005693	45.642261250969135	15	9.001135388772278	25	0.74	0.06332357009388684	0.9423813649070713	89.00600925754445	15	9.079708337230139	
263	0.66	0.08716689369680351	0.8076604428118247	52.17984152040413	15	8.903518625242791	26	0.64	0.05165467686286961	0.930264657084658	99.50113434180017	15	9.136999571857741	
264	0.88	0.09046627345363847	0.8034771604347072	49.891685411112505	15	9.128596659794074	28	0.74	0.07372165651366744	0.9222772431944777	95.3266893128245	15	9.598734213083862	
265	0.54	0.07603875272789024	0.7158361179626863	37.28068008861083	15	8.495707880570366	6	0.68	0.07528148077787014	0.9458155214405091	124.79811790430055	15	9.108477039818842	
281	0.6	0.07456991799794685	0.6608793996633938	41.264964647939436	15	8.539162620059665	5	0.96	0.21315305321765565	0.88300148526911	105.93632780890307	15	9.903114474810547	
282	0.88	0.10714989320321436	0.7573423539843348	52.25421576723983	15	8.806563526760492	14	0.94	0.2050598294774794	0.8748363893843263	97.72620576169086	15	10.327751094104302	
283	0.94	0.18468011635633366	0.8806227135634362	110.18855539808995	15	9.6557091651029	38	0.88	0.1601197695876533	0.8771973071162408	92.00533126404085	15	9.925975948140175	
284	0.82	0.10149635331029157	0.7552452807966227	55.60812516585711	15	8.749446618636894	12	0.8	0.14760038671301115	0.8792732648896854	86.7965619845876	15	9.91351242572596	
286	0.84	0.09637784521167311	0.7535670155131995	62.30011499371619	15	8.89506197099883	16	0.92	0.1478519205160925	0.9032768174569843	134.16202573916482	15	9.58397329639812	
287	0.88	0.11138851351522382	0.7967988246253193	50.31588254316499	15	9.144243105852743	20	0.72	0.07257924040179846	0.8717373819750904	43.535246787757835	15	9.171908346861207	
288	0.98	0.13246887927543333	0.7382735307485183	57.54404135338695	15	9.105381700227309	11	0.88	0.1380687569858081	0.8812960798745462	87.17687195340551	15	9.53475313081165	
292	0.94	0.11865552684821169	0.7617305099716314	53.37264583309898	15	8.736835398321755	13	0.98	0.11642049276280383	0.8697523364459188	90.99979414702143	15	9.244666832930037	
294	0.92	0.10786312825582522	0.7507117587555159	49.32533202405688	15	8.763696660960624	15	0.98	0.12377125455554067	0.8439666395304788	84.26294841302908	15	9.242869313858517	
295	0.84	0.084914031619155	0.8215223486896283	63.99182098799235	15	8.85061676801306	17	0.98	0.12686205667212838	0.8388321799894807	88.64099853589957	15	9.179261410808099	
296	0.76	0.09082695552825445	0.7005242440491674	42.6152157444298	15	8.692924914781816	10	0.98	0.1137558706154647	0.8692499524660651	109.74189419075502	15	9.379360029259553	
312	0.8	0.07741422552196048	0.6799427642793991	51.28190837863116	15	8.442355345296605	4	0.98	0.1331340850427931	0.8353049857603646	86.78335491540183	15	9.262555624079665	
313	0.9	0.08238081281303547	0.815445137061879	63.117290468693476	15	8.925780286342606	29	0.98	0.10965537999505433	0.8358705255295432	91.02572922674588	15	9.338264053440387	
315	0.9	0.09143897515196683	0.829634358763454	67.67703185841319	15	8.91101318014109	24	0.98	0.11931180948290218	0.8687589016206214	99.2839868166172	15	9.329324626808532	
319	0.94	0.09280011309766968	0.8090379699720789	60.82113682901044	15	9.021055279406363	23	0.96	0.0939018017995112	0.900592340092699	137.2282675973419	15	9.266234833424901	
327	0.92	0.08845094135837207	0.7859428242671023	55.8934594679435	15	8.987593720661323	22	0.94	0.09814065225947971	0.8842013512906055	92.74562050310172	15	9.389542098176593	
343	0.98	0.08916308255336883	0.8014866674986332	62.64360529862407	15	8.995929924513348	21	0.98	0.10983705113071586	0.8375037777254183	85.17521995555714	15	9.261678015031917	
375	0.92	0.0732715675257227	0.624014598121105	38.341436808845756	15	8.47591442707889	3	1	0.11012876254917159	0.8377132762023873	74.6620979417406	15	9.255941977427197	
406	1	0.17890367825962739	0.8749087454876883	104.93852221502318	15	9.557143780664605	39	1	0.1332639649974216	0.8304470386022742	106.79311186689068	15	10.02186020584496	
437	0.98	0.07498710298346145	0.8008981606019832	70.03188790650859	15	8.959667151821355	30	1	0.09654988636078375	0.8197804492245964	97.43814121229751	15	9.282606503497421	
468	0.98	0.07099993262251292	0.7909173222618633	66.62676147564785	15	9.044614642114503	31	1	0.09355809480541119	0.8043632582356832	73.62243977485967	15	9.247423932784725	
484	1	0.07297319504815578	0.7964939062718035	72.61661712186887	15	9.076401545430324	32	1	0.10755660435195447	0.8392891668672203	106.08263064939864	15	9.554623537588743	
492	0.98	0.06815582982017857	0.7949398252312192	62.611750761562625	15	9.050693053347192	33	1	0.1558996156139081	0.830542221683547	93.58777120195272	15	9.861148939139603	
496	1	0.07725655185776527	0.8050822922492984	64.538293760157	15	8.987095731639611	34	0.98	0.15235048820558275	0.804352890516218	88.28179207530117	15	9.962559430052506	
498	0.98	0.0744386151075446	0.8189862504638127	74.44045246538907	15	9.038752287226307	35	1	0.1587328798652395	0.8128259660482362	69.432901240849	15	10.06319590233491	
499	1	0.10241679045442756	0.8170438168742925	77.5601167481528	15	9.397942828957731	36	1	0.13317288663950846	0.7929404686296643	72.6324718297194	15	9.828807393784395	
500	0.84	0.0382514532136913	0.6189360015062718	32.82213061619687	15	7.876978862865604	1	1	0.05920740935730486	0.790352564762412	68.1517986806263	15	9.417626875561623	
