index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
0	0	0	
3125	0.025	21.86270222988879	0.5879999999999999
3515	0.03	25.244025580322766	0.4483333333333333
3563	0.064	50.33820984634666	0.38593749999999993
3587	0.077	60.10928961667786	0.33376623376623377
3599	0.069	57.005948446283455	0.4007246376811594
3605	0.06	46.59470373584083	0.3163888888888889
3606	0.358	276.8326631580206	0.3428770949720672
3608	0.322	274.4162263508518	0.3361283643892341
3612	0.319	253.05410121989246	0.3583072100313481
3613	0.02	17.1939477306818	0.3125
3615	0.028	22.412551028650352	0.30357142857142855
3616	0.258	202.6867782212278	0.33604651162790694
3617	0.023	19.243641231327626	0.32173913043478264
3618	0.392	321.46957520045197	0.3264030612244899
3619	0.005	4.474673348775979	0.4133333333333333
3621	0.027	20.868758695090044	0.3148148148148148
3622	0.159	126.45140766638887	0.33867924528301885
3624	0.183	157.40581455609603	0.34371584699453545
3636	0.164	142.040533520582	0.321239837398374
3648	0.194	153.809561561899	0.3435567010309278
3654	0.228	191.79004037627965	0.3326754385964912
3655	0.054	42.73166099612086	0.2932098765432099
3657	0.103	75.37504573707955	0.32621359223300966
3661	0.049	39.01895206291357	0.32448979591836735
3685	0.005	4.326007959825714	0.3
3691	0.035	27.665797170411263	0.34238095238095234
3697	0.062	52.24572343512656	0.31048387096774194
3703	0.103	77.43196511821981	0.308252427184466
3704	0.333	258.9827344818728	0.331881881881882
3705	0.039	31.96197344669658	0.3264957264957265
3706	0.508	409.4132817538456	0.3315944881889766
3707	0.054	44.56180887864924	0.33549382716049386
3708	0.222	174.2543171107912	0.33978978978978974
3709	0.112	86.94977098016187	0.32276785714285705
3710	0.442	345.90702770095413	0.3259049773755658
3906	0.399	321.178459306083	0.3205096073517127
4101	0.439	319.55160867638165	0.4383826879271075
4125	0.396	254.5968882582881	0.43345959595959604
4126	0.318	215.87129183312524	0.42767295597484306
4127	0.507	333.5526315748599	0.40624589086127594
4128	0.508	316.1956927674997	0.3945209973753284
4129	0.313	200.756846897161	0.3951544195953144
4131	0.296	189.9627775639182	0.38079954954954987
4137	0.332	216.68189531166232	0.40045180722891605
4149	0.334	204.60671404039616	0.4259481037924155
4198	0.379	177.42615046084225	0.3644239226033422
4204	0.421	217.12222795435179	0.34461599366587514
4205	0.607	305.10178436853863	0.354036243822076
4206	0.483	245.77651129944874	0.3681159420289856
4207	0.32	161.45307769781428	0.3403645833333336
4208	0.494	234.65703971220867	0.3380229419703106
4209	0.45	219.17007597640472	0.3448148148148149
4210	0.245	119.34918160532487	0.3436734693877551
4211	0.389	190.490181673806	0.34682947729220237
4213	0.344	170.52495910317782	0.3477713178294575
4216	0.344	149.2666840249408	0.360949612403101
4217	0.369	177.89133683837616	0.34620596205962073
4218	0.543	238.33560110856737	0.3408532842234502
4219	0.425	209.07123179691928	0.3494509803921571
4220	0.595	295.3733121546323	0.3432212885154064
4221	0.261	124.08481506176057	0.3325031928480205
4222	0.506	237.35810113487466	0.35434782608695675
4225	0.555	243.75247046453674	0.3415015015015019
4226	0.323	151.55069675933404	0.3372549019607844
4227	0.541	255.65899531991127	0.34288354898336443
4228	0.418	184.68607785162482	0.33696172248803846
4231	0.369	167.09686183734158	0.3671635049683831
4232	0.396	177.08612825448898	0.3186026936026938
4233	0.422	188.64550737648005	0.3184834123222749
4234	0.564	258.159014969689	0.33871158392435013
4235	0.492	223.048327137942	0.3470867208672088
4236	0.285	124.3401247768682	0.3329239766081873
4237	0.678	308.54646400635835	0.3313176007866276
4238	0.404	176.05787248888925	0.322937293729373
4239	0.662	313.92261001274136	0.33295568982880175
4240	0.273	121.11263919129074	0.32783882783882784
4241	0.579	265.54760594240037	0.3301381692573405
4242	0.622	292.2245712954895	0.34206859592711714
4243	0.421	183.97133368135775	0.32062549485352354
4245	0.458	192.2834711802077	0.334425036390102
4246	0.356	144.56852791912345	0.3310393258426966
4247	0.627	278.5923753666438	0.334928229665072
4271	0.638	264.598540145735	0.3277951933124348
4283	0.649	253.06090618297344	0.3189522342064717
4284	0.812	338.77091242550625	0.3214285714285716
4286	0.777	316.858331294384	0.31739596739596754
4289	0.773	308.656764094544	0.31789564467442893
4296	0.829	344.1119090131141	0.3082629674306395
4308	0.873	336.67566524967077	0.31681939671630416
4320	0.922	367.6089470107471	0.2982465654374548
4344	0.975	386.2150920975163	0.29213675213675216
4393	0.992	407.02445429419	0.28284610215053757
4491	0.975	382.29297365008915	0.2856410256410256
4687	0.968	404.9700874368733	0.2944731404958677
6250	0.963	391.7022574728083	0.29248875043267575
12500	0.977	384.2372281446914	0.2914363698396452
25000	0.981	363.0643967444672	0.30003397893306155
50000	0.987	325.08810645262093	0.30471124620060797
100000	0.961	232.947108158136	0.306989247311828
