index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	order_index (sequential)
13593	1	10.928484000718443	0.14483245256147095	39.207032617642675	48	31.147694718885596	103.52	254.23662843401726	90	1	8.858886792327269	0.13728902203802115	38.745857347250556	48	30.815488166012674	103.54	220.51190946855706	
13750	1	13.209865127256572	0.13795336560497848	31.897239457072338	48	31.394958701662173	102.9	270.43280427475327	21	1	8.862812524926222	0.15164967629705464	37.60601979624441	48	31.023588125523194	103.64	269.9122928463884	
14062	1	11.230655196436846	0.14886929899703863	31.605246303405576	48	31.658372566624138	102.69	355.589303404804	60	1	8.863283846687139	0.146284652846328	39.829465297370696	48	31.64047860424553	103.39	335.3163323768532	
14218	1	10.716046207608038	0.12850408261108387	45.63687656698138	48	31.585887866790895	103.48	278.10454833650164	91	1	8.749901563615467	0.14357676335012826	37.28537050657875	48	31.101092594483543	103.63	206.29153909056578	
14375	1	12.485017978440988	0.1376022336442667	37.14812482975176	48	30.99148851034993	103.64	203.62346691294607	34	1	8.72143729285453	0.1547954404197017	26.999692655106085	48	30.84815780018776	103.81	192.80085779674602	
14687	1	11.099025505560842	0.1505261130675608	31.30042625679831	48	30.807060046896527	102.9	361.29920423539835	61	1	8.701099819011624	0.1572641484628114	24.349696911226083	48	30.524147823288246	102.86	334.6315163874238	
14843	1	10.350145419546438	0.1388881260743918	35.949117978838224	48	31.696054751121288	103.23	283.6954015354319	92	1	8.68960722977396	0.14533259423204517	30.961582730434987	48	31.919316762134518	102.59	327.4234685838003	
15000	1	13.288859948655496	0.13465409129719355	37.439509342915926	48	32.27284558225148	102.52	424.7573965534582	13	1	8.58354363012812	0.167386442935629	28.75121077423151	48	30.05949386832183	104.18	115.9752585517664	
15312	1	11.144917360457784	0.14656299447669904	34.06492931590302	48	30.467966016102746	102.72	477.1838806573158	62	1	8.811581943327107	0.16836412072888404	28.255959254998746	48	30.041200284888856	102.38	444.6645071869174	
15468	1	10.007505629228913	0.13271395095265082	38.73440024226031	48	31.750963999539355	103.82	283.0305636193251	93	1	8.560031500887126	0.17561452175978992	30.966423875627118	48	29.423853949296987	103.21	292.22445210289186	
15625	1	12.399102304982236	0.13261565714033066	35.59919113291069	48	31.223967551251626	103.81	217.4663684111913	35	1	8.61645570709858	0.15852771044877043	25.550453765156377	48	29.91968479800208	102.51	431.56159468562333	
