index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
2	0.958	12.958659441560147	0.06582110706855905
3	1	43.87273397328992	0.08338350945494996
4	1	44.36950927322652	0.09956531541780406
5	1	44.068394147711835	0.11413870967741964
6	1	45.45206625092657	0.12655349462365673
7	1	44.30542386999181	0.1408277859237543
8	1	44.465392584954074	0.14876081378299158
9	1	43.702855544582974	0.1592370478983384
10	1	46.46321971526982	0.1713005498533722
11	1	44.20006718410139	0.17617065004887564
12	1	42.804920853703386	0.18531957262377036
13	1	43.63572893485629	0.1959728128054737
14	1	43.83619291432413	0.20883102394916875
15	1	43.653634601619416	0.21390446207808614
16	1	43.15590502248457	0.2205060059801046
18	1	45.64959371861809	0.24217219970099516
34	1	45.370815676523804	0.3505315333807035
66	1	43.666596800112806	0.5054307396217619
130	1	41.0266509124317	0.7598042353622301
162	1	35.53837077893202	0.8501107988821575
170	1	32.49411856454051	0.867386526801202
171	0.992	32.19315895372404	0.8682847298650368
172	0.996	32.4789669340665	0.8713221945836257
173	0.99	31.811112682032682	0.8737765515823149
174	0.99	31.50077320079903	0.8760059307537419
178	0.99	32.318932365288866	0.8891466596960178
179	0.99	30.778796828850343	0.8898356250523797
180	0.982	30.523626281401683	0.8895049189369317
181	0.98	30.6685109499092	0.8957787530445386
182	0.96	30.57675402275282	0.8977351982290471
183	0.97	29.8003072196627	0.8966775563189288
184	0.952	29.547048709176437	0.8990078504740056
185	0.962	29.562342124187985	0.9026707474768335
186	0.942	30.067028407279157	0.9069454778137278
187	0.946	28.93780513171877	0.9073927293878674
188	0.944	28.690218580563023	0.9088861260788036
189	0.93	28.570901918859782	0.9117446254484847
190	0.928	29.024670970325158	0.914664362691174
191	0.91	28.214079755931362	0.9174113149321736
192	0.894	27.98507462686651	0.9180950796836095
193	0.896	27.196513018509105	0.9195270107434101
194	0.878	28.67069841560199	0.9240136675141528
195	0.836	26.151969218255754	0.9230609207971218
196	0.848	26.646388597357447	0.9277041512083054
197	0.834	26.063803190159206	0.9283513795821978
198	0.792	26.055545686030598	0.9313520903965713
199	0.768	24.64160581131283	0.9310539323790005
200	0.744	24.301654080325964	0.9353358668171882
201	0.69	23.120999899473375	0.9372977940590449
202	0.62	22.297185519776903	0.9386841192069109
203	0.65	21.045951406517247	0.9375109596332792
204	0.602	20.960272970995895	0.9426764786432794
205	0.572	20.06130622952784	0.9422032210900892
206	0.52	19.527142728392313	0.9469367553087472
207	0.454	16.94586282062792	0.9482074129295579
208	0.436	16.402693653362466	0.9483907749189988
209	0.388	14.82625010508313	0.9508329978955281
210	0.354	14.585788333018032	0.9523639201514418
211	0.32	12.792017780905322	0.9537926349839478
212	0.258	10.868832569427198	0.9553833486541035
213	0.198	8.573358504943911	0.9570102775679757
214	0.19	8.7291304867172	0.9600212829962382
215	0.118	5.367979547088451	0.9605022898886361
216	0.104	4.861266920947612	0.9623497818977699
217	0.096	4.3815609310817205	0.9668673482022442
218	0.058	2.9084344599339396	0.9641858410392268
219	0.04	1.8814675446849984	0.966358068770862
220	0.024	1.1991965383193386	0.9654599922756434
221	0.02	0.9580379383023461	0.9705019049669762
222	0.004	0.20082942552744332	0.9739815640796907
223	0.016	0.7441722014473858	0.967547173749687
224	0.008	0.377732659710086	0.9609643812922136
225	0.002	0.09488026111047773	0.9661016949152542
226	0.002	0.10621236099457068	0.9655172413793104
227	0	0	
228	0	0	
230	0	0	
234	0	0	
242	0	0	
258	0	0	
