index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	order_index (sequential)
0	0	0			106		0	0	0			106		
1500	0.08	0.025206901397535043	0.9588281125997954	34.52287635499067	106	8.512447840652031	3	0.18	0.0499400442024907	0.9424227126203419	71.030220967707	106	19.063595407360836	
2250	0.1	0.03004542266998834	0.9665398299528082	194.24457604743367	106	9.429329879174617	6	0.16	0.03799410141575369	0.9462972490446906	87.66092542875734	106	15.76221156041698	
2261	0.28	0.0668076307675875	0.9429431652025828	117.86194259567111	106	8.727766888014335	14	0.3	0.06766064667340017	0.9590813000185986	217.83180434245858	106	16.39134537527171	
2273	0.42	0.05765405644332067	0.941742875703325	66.96130710881017	106	8.254839707130603	13	0.18	0.03658294186197972	0.9584620982796943	100.83715837980841	106	16.08987826693878	
2296	0.38	0.10536811738230827	0.9412523291783037	120.48139706806776	106	9.04249109274935	12	0.16	0.03944864599919269	0.9611788098696049	122.15680445356381	106	15.426602246879483	
2343	0.4	0.10718975265965056	0.9449967547050966	167.66405999970917	106	9.310792026804307	11	0.22	0.06159831959784625	0.9531413507636389	80.49495732788046	106	18.07917002396107	
2366	0.28	0.0638379464609448	0.9616141116066184	148.62086746733803	106	10.016967663590021	24	0.62	0.06208473324392998	0.9329605843051413	109.3691130539458	106	35.99431244659676	
2390	0.2	0.04466110040485473	0.9426960936131646	91.60051622466217	106	9.27195886622735	23	0.22	0.0415219688962732	0.953572725841182	95.06124904077403	106	23.077450840827535	
2437	0.26	0.06586347009291917	0.9575014482012334	164.0963811268948	106	9.48410362645739	9	0.38	0.07380331804179788	0.9440202926625672	116.33579623118098	106	24.03154023122076	
2625	0.34	0.09285380714263855	0.9382127930801157	139.31004993900996	106	9.419605826615392	7	0.48	0.07502579011534909	0.9445271042764599	117.13088890055539	106	23.282954341080835	
2812	0.44	0.1123651745592884	0.9434296687024102	115.82141488878489	106	9.41317954369625	15	0.56	0.11324254247304115	0.910555547151184	87.65305219973997	106	18.459791331848482	
3000	0.5	0.11478014780928059	0.9110439751844378	82.03686745278627	106	8.25019146423005	2	0.64	0.12556425436805843	0.9129608335380731	113.19392912545547	106	20.963851312316983	
3187	0.58	0.14351263505034223	0.9345563919260459	144.21213764501286	106	9.565835570142529	10	0.64	0.12625729579757222	0.9246911473036766	137.70486913332232	106	19.644671664343353	
3210	0.64	0.1276092095566615	0.9378085934504942	145.4033082176252	106	9.720984409538886	22	0.7	0.1511455972583102	0.9152527577051619	105.84150394075209	106	16.506963616789562	
3234	0.74	0.1780451127819549	0.9382356221332974	160.8972620338734	106	9.717763971990317	21	0.64	0.13075938923923638	0.9125862605652934	96.11083235627748	106	17.165498207922575	
3281	0.78	0.1974549574864321	0.9154355207841931	117.27330985224421	106	9.341958938093445	20	0.7	0.13331235885554818	0.93005592486924	158.07052299598448	106	18.70417480923812	
3375	0.72	0.20013809528573726	0.9320538910918056	124.35974468235716	106	9.726330433595116	8	0.58	0.11116418029450456	0.9285993124780973	126.08773892766617	106	18.421544678442096	
3562	0.7	0.18074124566866775	0.9344730610848663	139.63357409541536	106	9.70560574287447	17	0.74	0.13820491979633273	0.9023491222017702	106.0567024831955	106	15.383691554050197	
3656	0.66	0.16251226228889254	0.9201909977476479	114.00457105084092	106	9.629113827319287	18	0.98	0.1309495526202082	0.847795274416332	78.98020365250257	106	12.299103925526563	
3703	0.76	0.18012014013345606	0.9314636814953057	128.7244882125259	106	9.607048885604351	19	0.92	0.1274615668739522	0.8488092150315947	75.27231435598647	106	12.095326874473049	
3750	0.86	0.1489919481979353	0.8762268734402917	64.84693255523727	106	8.396599134847602	5	0.9	0.1339244261487143	0.8348891131144991	64.36470390488174	106	12.550828481614293	
4125	0.92	0.2238290335451645	0.8922547678578564	105.56535813981081	106	10.270987517634302	16	1	0.10422416366362207	0.7986650995981586	93.80443917768606	106	13.008496385427252	
4500	1	0.1653594451330834	0.759050449161754	43.627946352605534	106	8.741235338254732	4	0.96	0.15542143980478917	0.8036704709755701	81.12303967797597	106	12.700617436852982	
6000	1	0.1531734631263942	0.7649093751699466	42.81225076525764	106	8.549997189657203	1	1	0.0774673506104116	0.6826490479536615	41.9381064084536	106	8.968132493296048	
