index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
56	1	26.968716289113953	0.4846672500661128	191.55487042276914	12	42.43843377917516	105.61	491.8944587978291		60	1	23.725918193024633	0.5473041462460324	88.62967234383315	12	39.44043349494732	106.02	562.675924796495		
57	0.98	23.50796392247537	0.5427435804982124	99.82158391539441	12	39.07927665291866	106.63265306122449	592.4775728028493	101.5	231	1	23.22664560785438	0.523674794849184	85.04657398636937	12	39.687630563413116	105.91	558.7064078647676		
58	1	23.921155870266173	0.5517426834677369	97.54888818055758	12	39.43820702747867	106.51	574.403493336156		120	1	23.765388088766187	0.5226264158254886	96.41106876440774	12	38.285008178005654	106.09	545.8801504235395		
59	0.97	22.723545810196978	0.5406167725296195	101.46642275420915	12	39.496626872304475	106.3917525773196	557.9346037431009	103.66666666666667	146	1	23.46756782130588	0.5458868773655972	99.05299833212592	12	39.45681775232259	106.36	600.9191504111495		
60	0.99	24.135156878553822	0.5567691921659976	110.28243835836857	12	38.29904327490831	106.95959595959596	396.7970206260724	101	84	1	23.513920240770698	0.5503631736737231	106.87737956478091	12	39.78090816144878	106.36	584.0433973917344		
61	0.96	22.940712595896116	0.5500103036418235	106.2505731736637	12	38.85314153081797	106.79166666666667	580.1209649111707	104.25	147	1	23.38415489662854	0.546630658929335	115.61555366381438	12	39.45647166868151	106.45	645.250940636085		
62	1	24.048867298319543	0.5516244039684629	114.49216604116235	12	39.19185583092804	106.54	521.6403735487296		121	1	23.008075834669473	0.5383966706769118	102.29960279742166	12	40.315888680502425	106.1	494.6093336430573		
63	1	23.786869647966185	0.5504716506957039	115.73619078485982	12	39.70329123191037	106.43	569.3281121885568		133	1	23.812925656059832	0.5526352463697456	124.97321769889068	12	38.83411060107045	106.32	650.5767244161623		
64	0.98	21.782134204614305	0.5091001752265457	192.2556129833178	12	39.095229247566806	106.0204081632653	450.13515747448446	106	4	0.98	22.924512854079875	0.5584848406341684	125.70634890250761	12	39.92235052432534	106.40816326530613	566.7497200256614	104	
65	1	24.106260395820467	0.5663291508763514	129.51619961834908	12	38.570527875282394	106.73	573.2809867691709		134	1	23.96759581043322	0.561109239791953	124.59780445540692	12	38.00998720501785	106.69	650.8175693869516		
