index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
0	0	0	
3125	0.014	13.62397820123235	0.35714285714285715
3515	0.144	107.67160161358194	0.2951388888888889
3612	0.188	156.74503918846278	0.3347517730496454
3661	0.13	112.76891048062889	0.3023076923076923
3685	0.336	283.4008097242573	0.31071428571428567
3710	0.484	422.191207269026	0.3126033057851241
3808	0.444	356.9131832947062	0.3135135135135135
3857	0.296	250.50778605051937	0.30641891891891887
3869	0.338	268.8086527750908	0.33303747534516764
3875	0.308	239.31623932498482	0.32012987012987004
3878	0.31	244.24834541816222	0.3144086021505376
3881	0.614	526.9481634106045	0.32909880564603705
3906	0.776	601.9236735963765	0.32070446735395214
4687	0.998	480.26948989886444	0.2913827655310622
6250	0.992	436.3892310407125	0.2953629032258065
12500	0.998	431.0270363720724	0.2957915831663327
25000	0.996	389.8238747564473	0.30528781793842047
50000	0.998	330.6825712412211	0.2985971943887775
100000	0.958	241.1276113769064	0.30295755045233125
