index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
1	0	0			60				1.25	0	0	0			60				1.46	
2	0.21	44.718909710704445	0.4761904761904763	12.598815766974276	60	16.394903273809522	3.5238095238095237	15.292716539537995	2.8607594936708862	24	0.07	18.878101402524976	0.5714285714285714	8.605645987207613	60	10.980282738095239	3.4285714285714284	10.673990159919866	2.913978494623656	
3	0.44	74.70288624788513	0.4215909090909092	22.114581674317044	60	33.69681729403408	4.613636363636363	28.50666620138744	4.017857142857143	50	0.13	19.07556859871523	0.5076923076923078	11.851958844489028	60	10.328801081730766	5.461538461538462	13.597668434582888	4.022988505747127	
4	0.29	36.47798742146377	0.48768472906403937	23.183791960782347	60	18.767814809113293	6.137931034482759	24.44018331512844	5.042253521126761	12	0.42	52.199850857842385	0.4460317460317459	29.114049612664697	60	25.87220804988662	6.214285714285714	28.652682081721245	5.137931034482759	
5	0.33	36.2159789287943	0.45286195286195285	20.268358735399783	60	12.220339556277054	7.909090909090909	22.135709432153675	6.059701492537314	34	0.43	49.624927870531025	0.3946566998892581	30.21660770635992	60	25.694947505710136	7.837209302325581	22.5084444535769	6.087719298245614	
6	0.42	39.16083916076477	0.36437074829931976	21.06366118336402	60	20.192912614264458	8.880952380952381	26.81373619448262	7.172413793103448	32	0.15	15.18372304888944	0.34854497354497355	17.101260751525988	60	18.09146515376984	9.266666666666667	12.101203816041213	7.141176470588236	
7	0.11	10.812936203680852	0.3116161616161616	13.701472724100894	60	9.427705768623737	10.909090909090908	13.336626734231604	8.292134831460674	89	0.34	27.608607389326025	0.2759803921568627	26.2084152953557	60	24.297833690767973	10.117647058823529	24.64567000050426	8.272727272727273	
8	0.38	29.457364341065333	0.2839978734715575	27.577446735023706	60	23.422510258838386	11.31578947368421	27.014103884133604	9.193548387096774	10	0.43	30.51593215533743	0.3104768616396524	30.416116842814436	60	23.75814733453723	11.395348837209303	29.220222524481596	9.43859649122807	
9	0.12	8.365284071087263	0.2787878787878788	11.117523292587965	60	26.994241240530304	13.583333333333334	16.819561803890842	10.159090909090908	38	0.37	24.95447494435121	0.29770679770679775	25.214473805974173	60	27.191601722461098	12.08108108108108	34.73722847232477	10.253968253968255	
10	0.14	9.144350097959187	0.28213453213453216	14.70584713160597	60	14.596647005338411	15.928571428571429	17.960193482664675	11.430232558139535	36	0.31	15.81471278439886	0.27800962478381824	23.390828505162418	60	36.47259838615686	13.709677419354838	21.786501936468284	11.507246376811594	
11	0.11	7.44400081205663	0.2628205128205128	13.805418108880149	60	12.950839525058278	15.363636363636363	18.29192876433211	12	71	0.42	23.869061150293323	0.3349904064189779	18.961269980073777	60	25.01738666219693	15.19047619047619	29.74282645719777	12.413793103448276	
12	0.2	10.935535021048329	0.28946886446886444	16.990798517698575	60	24.3834375	15.55	19.113071166951062	13.075	35	0.34	20.703933747478644	0.38854772678302096	25.22196936523283	60	19.60849539936167	15.764705882352942	36.23616466089072	13.43939393939394	
13	0.18	9.972299168973784	0.25783730158730156	15.174149044093882	60	21.055811063574733	19.055555555555557	21.69562716574507	14.865853658536585	73	0.42	20.14871671859368	0.31346371882086177	24.156603235009566	60	24.551748069019276	18.571428571428573	28.06118338114331	15.051724137931034	
14	0.15	7.259001161428449	0.24861111111111114	15.518887344019861	60	21.91070203993056	20.733333333333334	15.813397080929528	15.68235294117647	37	0.19	12.231234710922513	0.24974200206398353	15.74186218588449	60	15.017916646510576	19.94736842105263	16.372286573143473	15.753086419753087	
15	0.15	6.389504174473431	0.26029411764705884	20.427779850058215	60	24.702096737132354	20.4	18.45078279214021	17.04705882352941	39	0.42	18.6170212766457	0.2507100062247122	32.07882834204518	60	22.959315898668496	18.476190476190474	47.301265541778406	16.862068965517242	
16	0.35	13.483838656211589	0.24010516487296676	27.559783761261603	60	31.78381627321982	19.285714285714285	36.82028776005956	18.661538461538463	9	0.39	15.062567588431033	0.28448131389307857	20.177062727019038	60	29.62245842057301	20.82051282051282	29.24795834521059	17.934426229508198	
18	0.34	11.555193039695853	0.24392967713401154	19.009413667119688	60	22.140654341506337	22.08823529411765	37.35626013248404	20.560606060606062	23	0.3	11.194865288432283	0.24716791979949876	23.096508946845578	60	31.2838968678206	21.833333333333332	29.580553660203638	19.84285714285714	
19	0.21	7.026936590263905	0.21088435374149667	24.005956014525555	60	24.349472966269843	23.047619047619047	26.483103483885152	21.265822784810126	30	0.36	13.179089178507484	0.23312289562289562	24.341445589269288	60	23.679617604617604	23.5	28.601127357052146	21.03125	
20	0.13	5.042473139135793	0.21262071262071258	19.20240444146363	60	30.11097106018981	24.53846153846154	11.183806938700174	22.114942528735632	16	0.16	5.724098454492321	0.24675324675324672	12.959753013154826	60	24.434256945853626	23.625	23.278404196631424	22.44047619047619	
21	0.11	3.7675103606553546	0.21882860222781178	13.343364828133048	60	25.649709873562703	26.818181818181817	16.332027407216213	23.359550561797754	94	0.26	8.332265094219249	0.23455710955710954	22.50459265245768	60	28.120725893643275	26.384615384615383	23.73771202566247	23.2972972972973	
22	0.1	3.0724797984406433	0.20380434782608697	12.120317328360052	60	31.233007104846013	31.5	11.417907563940345	24.155555555555555	43	0.43	12.364138248315667	0.231294236602629	24.815449993335253	60	27.778660111486772	27.837209302325583	30.6208333466701	24.087719298245613	
23	0.05	1.5984654731473267	0.16433333333333333	6.303183204735862	60	31.976161458333337	34.6	11.730498612640028	26.021052631578947	51	0.15	4.458977407845948	0.23403418803418807	15.09014143829272	60	27.8484250133547	29.4	19.586680256701506	25.223529411764705	
24	0.18	4.761274963628196	0.2218803418803419	15.055155545885484	60	25.928738982371797	29	22.455534670641853	26.121951219512194	13	0.13	4.444292502830888	0.2298268682884068	15.989800405424333	60	18.54468280873329	33.53846153846154	14.98605284905766	26.701149425287355	
25	0.06	1.8382916143275208	0.2318613485280152	11.611468252710523	60	19.834758020239793	36	9.819805060619657	26.925531914893618	81	0.22	6.281765747253025	0.22561825148032047	32.59779263113234	60	22.318347722779297	31	23.220401006459028	28.32051282051282	
26	0.03	0.9072489188614303	0.32451499118165783	5.038732618099557	60	15.732552772266315	41	19.3275853524323	28.309278350515463	79	0.23	5.814835414877372	0.224607934128174	15.84794969005853	60	26.885785018577025	32.26086956521739	26.118165982281187	29.025974025974026	
28	0.04	1.1627568966018902	0.20133481646273638	3.8086745942276465	60	18.69154963848721	38.25	12.930860097346303	29.6875	77	0.16	4.481667180194568	0.19694336299592138	16.08081398708672	60	31.346286120501368	33.4375	34.95081765538497	30.678571428571427	
30	0.03	0.7898270278819496	0.20228494623655913	13.891485735220746	60	13.818649456065188	36	19.242809417694556	32.154639175257735	78	0.11	2.565597667635001	0.21115202612636635	9.960051067783075	60	31.12241090092989	39.72727272727273	15.628287243097352	32.8876404494382	
31	0.03	0.8050233456766273	0.2916666666666667	6.3407513912097295	60	9.264689127604166	42	10.668010668016002	33.44329896907217	80	0.19	4.033542086832684	0.18755570409982175	19.25426382013036	60	27.98832301662254	37.526315789473685	21.37385695981008	34.44444444444444	
32	0.19	4.031744684463845	0.19921193357725864	24.756358339003697	60	27.53157897354516	43.26315789473684	21.057063418123388	36.71604938271605	7	0.15	3.4426568130227264	0.2006417112299465	10.660668612287198	60	27.160639708534934	36.8	45.11667220030114	34.61176470588235	
33	0.12	2.449029572033729	0.15371148459383752	19.803627690246802	60	28.580313101803217	41.666666666666664	18.107787077026163	35.95454545454545	41	0.21	4.888837155162114	0.19241252056378105	17.18543995388391	60	30.080590482720865	40.23809523809524	26.65111282546778	35.65822784810127	
35	0.12	2.642647933229116	0.21352602602602602	19.0276524311308	60	20.018707428131254	43.75	19.019362192966803	38.59090909090909	25	0.32	6.714648425199928	0.1622177275960171	27.040192332628887	60	28.07324980363022	42.75	27.57349535521197	37.89705882352941	
36	0.05	1.084057845326465	0.21052631578947367	22.627416997969625	60	27.232360197368422	50.6	8.528628260160007	38.578947368421055	46	0.21	4.3491767629669305	0.19573014309856415	18.295158097455705	60	26.649841419372667	44.285714285714285	27.838260564554453	38.79746835443038	
37	0	0			60				40.12	45	0.22	4.3613583648859535	0.2049380444117286	21.945323839822446	60	28.91978254920792	45.81818181818182	21.562135614939525	40.58974358974359	
38	0.04	0.8259684480055364	0.16346153846153846	21.103950159360455	60	12.317785957532049	49	16.03901493234544	40.458333333333336	47	0.13	2.647496079667484	0.18301462452494344	16.493875575928143	60	24.256559012243226	49	13.03772606265969	41.49425287356322	
39	0.08	1.4821951309905388	0.19905270034843203	12.057067429151777	60	23.914616906213706	47.75	21.332692226661745	43	19	0.25	4.649865153911845	0.2121178996839803	19.765309165015182	60	27.540258548212428	44.88	64.52713148493761	42.52	
47	0.08	1.3685272935666717	0.1290922619047619	12.193898523123579	60	34.11713310812606	58.625	20.945270863376653	49.40217391304348	18	0.13	2.0098016480371923	0.19167628589897495	16.741289644084592	60	25.537505813322923	58.15384615384615	24.615846974100414	51.367816091954026	
