index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)
60	0.98	448.225393340909	0.27897959183673465	77.0667689230755	60	
61	0.984	420.2613820792192	0.27771002710027104	79.91023246737984	61	
62	0.996	459.9612080909284	0.27777777777777785	81.99043159459404	62	
63	0.998	506.65042136237946	0.278056112224449	80.25216019195173	63	
64	0.982	466.99638577122585	0.28143245078071977	75.97771771233259	64	
65	0.92	384.808432324032	0.27271739130434786	82.00454734120035	65	
66	0.95	414.55751440032833	0.27912280701754394	78.83384356886677	66	
67	0.976	434.8600962396152	0.27629781420765037	81.03852102561918	67	
68	0.98	448.1434058896128	0.28346938775510205	76.17785546184625	68	
69	0.936	408.0920823158482	0.2802350427350428	76.26419681939105	69	
70	0.996	478.89220117288414	0.2809906291834003	77.69074396388075	70	
71	0.994	459.4619580291409	0.2771629778672033	80.2673026728988	71	
72	0.958	431.220741807914	0.2751217814892137	81.68139934971124	72	
73	1	474.78871901999406	0.27310000000000006	83.23357404455088	73	
74	0.998	484.56010875886454	0.2785571142284569	77.48034864289723	74	
75	0.946	441.19018748238284	0.281571529245948	73.29365855486546	75	
76	0.994	481.6358174241921	0.2887323943661972	71.49934494227716	76	
77	0.994	485.92100117337293	0.2890342052313884	72.33687621099948	77	
78	0.97	429.5837023915301	0.2894845360824743	68.07281821273881	78	
79	0.89	389.36039898509955	0.2810112359550563	74.01013296125038	79	
80	0.956	401.51196976039864	0.28172942817294283	74.45566838411501	80	
81	0.914	372.8785900781236	0.27866520787746174	74.88418767877309	81	
82	0.93	416.10738255056856	0.27451612903225814	82.12619656356195	82	
83	0.952	428.1730682736647	0.28109243697478997	74.8168657766504	83	
84	0.968	426.4692924486761	0.2882231404958679	68.85370867240215	84	
85	0.934	400.0685342242623	0.27376873661670237	80.6674672484393	85	
86	0.958	423.74380750177147	0.2808977035490606	75.32145182630246	86	
87	0.962	448.48484848514056	0.2822245322245323	75.19584968842419	87	
88	0.984	478.41306884472897	0.29369918699187	68.94011543783844	88	
89	0.978	458.46615413458085	0.2864008179959101	74.20949490181036	89	
90	0.988	456.4775457402277	0.28582995951417006	74.10574596271651	90	
91	0.958	442.2082717872922	0.27505219206680587	81.15778192013613	91	
92	0.938	391.9438408824318	0.2812011371712865	75.88108868296844	92	
93	0.966	427.73645058436995	0.28454106280193237	72.57988165138742	93	
94	0.962	417.89748045184444	0.2846500346500347	71.67757279309785	94	
95	0.964	467.6433491800579	0.28651452282157674	71.19178995386754	95	
96	0.926	402.1540866844639	0.27998560115190785	73.93860279765055	96	
97	0.934	387.3268640622311	0.2918986438258388	65.64223026585633	97	
98	0.99	450.1636958895966	0.2796632996632997	78.38528713262289	98	
99	0.988	459.8343107138586	0.27257085020242916	85.92365616755035	99	
100	0.94	393.33835467419607	0.2824468085106383	73.80959754145742	100	
101	0.912	394.4636678200891	0.27664473684210533	78.84402521906588	101	
102	0.954	405.2332002379108	0.2782669461914745	77.97126373787387	102	
103	0.932	390.4809787162367	0.2817238912732475	72.8015992055378	103	
104	0.974	433.5054299446554	0.28107460643394944	77.34593927683986	104	
105	0.942	412.00139957996447	0.27745930644019823	77.18751068144937	105	
106	0.974	444.9113831538858	0.27289527720739226	86.20117645410176	106	
107	0.972	436.46160754398625	0.27736625514403296	79.32292964791415	107	
108	0.986	464.96274639248446	0.27494929006085195	82.89379696071241	108	
109	0.986	450.1049940655696	0.2775862068965518	80.33911049721917	109	
110	0.994	465.7919400187314	0.2813547954393026	78.15454058329607	110	
111	0.914	395.8080720596406	0.276039387308534	79.60759240339421	111	
112	0.988	448.5607917914053	0.27854251012145753	79.44759754581226	112	
113	0.996	460.131202069659	0.27891566265060247	75.80907446649958	113	
114	0.978	460.10538200952595	0.2864008179959101	72.29840638834249	114	
115	0.958	439.77230995248885	0.28576896311760625	68.49941215255159	115	
116	0.96	435.3741496598754	0.2874652777777778	71.94339969567537	116	
117	0.988	458.55379188715494	0.2810728744939271	76.273543211477	117	
118	0.994	462.84224250320176	0.28239436619718317	76.09167053513625	118	
119	0.924	390.2356617957617	0.2777056277056278	78.4164214613831	119	
120	0.94	416.62973140682027	0.27946808510638305	75.74475172517735	120	
121	0.896	404.11329604889374	0.27574404761904764	78.38679457102077	121	
122	0.928	384.42419221228147	0.28491379310344833	70.61863224882913	122	
123	0.968	444.07743829711166	0.27592975206611575	81.00185917853895	123	
124	0.962	431.8936877076931	0.278932778932779	76.74267625274152	124	
125	0.996	464.7256438968793	0.2766064257028113	80.2448557352558	125	
126	0.976	424.2740392974877	0.2797814207650274	74.81693297320916	126	
127	0.996	511.29363449683586	0.28002008032128517	75.26881545078581	127	
128	0.966	446.60194174784925	0.2720496894409938	83.55878021794301	128	
129	0.95	410.82857637074187	0.2797543859649123	75.08504082984116	129	
130	0.822	348.2165551131103	0.2761151662611516	74.66056174453261	130	
131	0.984	467.4584323041285	0.2838414634146342	74.98832812586227	131	
132	0.946	401.83501826526583	0.28128964059196626	75.93712920960508	132	
133	0.974	460.82513247526293	0.2904517453798769	70.55243492309233	133	
134	0.956	445.1066207280446	0.2868549511854952	72.80522416959136	134	
135	0.998	484.9839634560009	0.2851703406813628	72.51640440168559	135	
136	0.98	463.5761589404867	0.27795918367346945	79.51568674821766	136	
137	0.928	396.00580353306304	0.2768318965517242	78.61102367810908	137	
138	0.978	450.1933345609702	0.2764826175869121	82.11867974040248	138	
139	0.892	357.68706391849037	0.2704035874439462	86.07436048719639	139	
140	0.978	429.9279057497602	0.28190184049079764	76.99521855286282	140	
141	0.974	462.70783847990594	0.26724845995893226	95.10402844861493	141	
142	0.958	417.42919389976095	0.2866388308977036	71.23477855649492	142	
143	0.972	450.5005561734307	0.2833333333333333	73.61020350210008	143	
144	0.944	415.8223945025303	0.2777189265536724	78.67462878929537	144	
145	0.948	457.83830773668063	0.28702531645569623	71.97742996412607	145	
146	0.984	461.36534133506564	0.2833333333333334	74.21974963956146	146	
147	0.882	388.4093711466946	0.29761904761904767	60.891620294381724	147	
148	0.996	464.7690153989671	0.27801204819277114	81.11316765196923	148	
149	0.978	460.9293995666234	0.2858895705521473	73.55452600222499	149	
150	0.992	469.20821114370534	0.28195564516129035	77.46607163216439	150	
151	0.968	436.70486330421	0.2836432506887053	73.08214401724818	151	
152	0.792	298.170318500177	0.27689393939393947	73.55435004328976	152	
153	0.946	438.40949114858347	0.27871740662438343	78.03766516488528	153	
154	0.998	483.43344313091853	0.2779225116900468	78.73110900140364	154	
155	0.982	431.91414496824814	0.28248472505091665	75.07440820877902	155	
156	0.972	486.53518870777964	0.2860768175582991	72.95520786258244	156	
157	1	480.5843906190559	0.2864	72.4366125994443	157	
158	0.958	423.7063246350381	0.27898399443284627	77.6478266271646	158	
159	0.916	371.45174371446484	0.2807860262008734	71.44389014390387	159	
160	0.994	486.5394028390386	0.2816901408450705	77.04816603875842	160	
161	0.996	487.32752715542665	0.2816265060240964	77.17430464961161	161	
162	0.932	418.08720617266493	0.2817596566523605	73.87957708945022	162	
163	0.968	452.8443113772443	0.2767561983471075	81.41116333128383	163	
164	0.944	423.77446579275266	0.28315677966101704	74.22342531665116	164	
165	0.966	456.3492063492465	0.2969979296066253	63.84052901879918	165	
166	0.972	439.54056253953996	0.285082304526749	69.0518300112054	166	
167	0.984	458.10055865937926	0.2821138211382115	75.03803401504943	167	
168	0.996	471.323111868306	0.2900602409638555	68.81712526646616	168	
169	0.938	411.9455423803197	0.27878464818763327	76.46509428367793	169	
170	0.976	468.4650091194085	0.2729508196721312	85.39669528641043	170	
171	0.908	378.14426120269343	0.27896475770925117	74.63851277832582	171	
172	0.918	346.5982028240756	0.28366013071895424	71.53820201019708	172	
173	0.968	427.3730684327809	0.2822314049586777	76.11848192216178	173	
174	0.738	286.13523573199575	0.2864046973803072	62.482109047275486	174	
175	0.92	383.8771593090155	0.28619565217391313	69.82062858396516	175	
176	0.986	466.10570104931674	0.2822515212981745	77.36153757140572	176	
177	0.86	335.78010307666983	0.27732558139534885	74.62917232658398	177	
178	0.94	407.2084560734898	0.28276595744680855	74.36332546060592	178	
179	0.972	435.79626972733035	0.2726680384087792	85.06833956936578	179	
180	0.938	399.21688798069954	0.28621179815209674	69.15204284877505	180	
181	0.93	391.7438921651558	0.2821505376344087	74.81814656708059	181	
182	0.94	407.0321295574439	0.27968085106382984	75.6177806556844	182	
183	0.87	328.2028066999341	0.28068965517241384	72.8948345920161	183	
184	0.996	488.2831650160659	0.2795180722891567	78.01217475758291	184	
185	1	480.3073967338325	0.28150000000000014	77.42661302659529	185	
186	0.998	474.78591817299423	0.2826653306613227	76.76569429536492	186	
187	0.966	434.3525179855802	0.2894064872325742	71.56445272122818	187	
188	0.968	414.2062473257137	0.2820247933884299	76.70612357927182	188	
189	0.97	448.3268626363758	0.27752577319587635	79.0812356050771	189	
190	0.98	470.70124879915255	0.2783333333333334	77.50794725674962	190	
191	0.992	468.36638338046083	0.29220430107526885	68.1771516356962	191	
192	0.998	486.59190638726636	0.2770541082164329	81.58840051008895	192	
193	0.992	485.84582231342597	0.2837701612903226	71.61752547894186	193	
194	0.97	429.089622224259	0.27742268041237117	80.52730895439552	194	
195	1	511.3520147266397	0.28120000000000006	77.4984184768026	195	
196	0.97	438.20021684116466	0.28316151202749157	76.03817394696705	196	
197	0.874	350.4410585404154	0.2797864225781846	74.18846193604043	197	
198	0.94	375.4893345051307	0.275531914893617	79.55300210957607	198	
199	0.998	484.5130595205499	0.2741148964595859	86.17652701383898	199	
200	0.98	465.5139654189729	0.28517006802721095	74.08085049269154	200	
201	0.984	475.5461047748163	0.2771341463414634	79.42336927527833	201	
202	0.842	334.3658168532523	0.2849564528899446	67.44190468463098	202	
203	0.896	389.90426457777534	0.2810267857142858	74.038045844604	203	
204	1	489.7639337841563	0.2797000000000001	75.62087250573224	204	
205	0.974	443.9380127621844	0.2831622176591376	75.33521186952395	205	
206	0.796	332.192638344148	0.2804857621440536	66.97135120944931	206	
207	0.912	401.6559499692062	0.28230994152046784	71.05083998360934	207	
208	0.946	379.4320551902837	0.2799154334038056	73.8666455252876	208	
209	0.946	429.80463425733774	0.28308668076109944	72.14957598565819	209	
210	0.878	333.58662613987667	0.2755884586180714	77.64200516642211	210	
211	0.912	378.92637526996	0.2862938596491229	68.58990396468349	211	
212	0.992	480.8997479155253	0.2789314516129033	78.96438665260601	212	
213	0.994	489.7999408693573	0.28410462776659967	74.89614258007691	213	
214	0.948	390.57350032958664	0.2816455696202533	76.02781243836061	214	
215	0.966	440.452307130838	0.28312629399585926	74.33847132204812	215	
216	0.894	372.4379270120888	0.2749067859806115	79.02578924912584	216	
217	0.91	378.50428416952417	0.2817582417582418	73.44357275609707	217	
218	0.984	441.1369138346861	0.278048780487805	78.71705777996951	218	
219	0.966	445.571955719629	0.277536231884058	79.18763727313346	219	
220	0.964	430.93428699130465	0.27800829875518684	80.31839103101387	220	
221	0.97	428.4830815445286	0.2772164948453608	80.97194005970384	221	
222	0.988	456.8574863590787	0.2839743589743591	75.73907360639846	222	
223	0.996	502.37062443225943	0.2829317269076306	73.95860536573309	223	
224	0.984	475.3623188406332	0.2726626016260163	85.62179589339198	224	
225	0.97	424.2106183851208	0.2802061855670104	78.56270896305256	225	
226	0.926	403.55617536838287	0.27685385169186466	77.12263532714256	226	
227	0.996	472.17218166317025	0.2797188755020081	76.75922932757163	227	
228	0.94	417.29556956409596	0.29017730496453903	67.72343619851418	228	
229	0.988	445.6472710873003	0.2860323886639677	72.59101172586652	229	
230	0.932	402.2790055247729	0.2812231759656653	73.70088650608457	230	
231	0.96	434.0356270908652	0.2860069444444445	71.85919065715595	231	
232	0.994	447.26421886238086	0.2814553990610329	74.11708394918497	232	
233	0.924	397.9670944957018	0.2838383838383839	70.59614905963095	233	
234	0.932	369.4015061435908	0.2810443490701002	74.77179310226153	234	
235	0.986	464.21845574393035	0.2830628803245437	74.42987917945565	235	
236	0.964	459.6166682562114	0.29159751037344406	69.96784974231537	236	
237	0.976	411.12047177762076	0.2804303278688525	76.7582848027237	237	
238	0.922	346.90345398462154	0.2780549530007231	72.80283043947153	238	
239	0.914	388.04449350422664	0.275528811086798	78.86104474571962	239	
240	0.92	412.63006817389396	0.2921014492753624	66.822572662803	240	
241	0.956	413.602145885523	0.27730125523012555	80.9311101753157	241	
242	0.964	421.73418496778663	0.2821576763485478	75.8501412777611	242	
243	0.974	452.14000557033995	0.2801848049281315	78.14652987355191	243	
244	0.936	421.58364111346623	0.2847222222222222	72.6655233373127	244	
245	0.978	445.1930080117029	0.27801635991820045	78.37296256690594	245	
246	0.96	411.1349036404107	0.2867708333333335	71.9140299231117	246	
247	0.998	492.7421743852018	0.2869739478957916	73.944740424708	247	
248	0.868	349.8589278517055	0.27507680491551467	78.0467408625902	248	
249	0.992	436.9659060877576	0.2801075268817204	79.26486252765434	249	
250	0.934	384.9641414557818	0.2792291220556746	75.45899454939736	250	
251	0.998	488.4494909945017	0.2914829659318637	68.76305856345776	251	
252	0.992	483.05414881201244	0.28991935483870973	69.2099514040333	252	
253	0.904	385.40245566157256	0.27798672566371685	74.34922288124919	253	
254	0.976	467.34342080049043	0.2749658469945356	83.16203636837828	254	
255	0.99	460.2938441511344	0.28161616161616165	75.69610484929798	255	
