index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
0	0	0	
2048	0	0	
3072	0	0	
3584	0	0	
3840	0	0	
3856	0.268	18.338328475040274	0.1294985441886366
3872	0.288	20.008336807002596	0.12289910752142601
3904	0.234	16.570125621378768	0.11880515004420646
3968	0.296	20.392697209783798	0.13803591384906533
4096	0.348	20.78952399158411	0.1444277781143536
4160	0.434	18.678878234373897	0.1413726373377757
4192	0.6	20.53135137354914	0.13752019670496252
4224	0.736	23.201271026147467	0.11845558304803304
4256	0.952	29.181149958005037	0.11177091438262203
4288	1	40.49501101464248	0.09606182678651835
4352	1	53.74437027721588	0.08181223118279582
4608	1	54.13950668080697	0.08238024193548393
5120	1	54.33896647286233	0.08217177419354847
6144	1	53.19092350081988	0.08218217927326664
8192	1	45.19774011299435	0.08436411290322582
