index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
202	1	10.055607509527677	0.162779153204722	88.17635666369968	244	46.13449264663818	204.19	3204.5830657684646		22	0.995	9.896607800914058	0.14979343362003558	139.36176122486788	244	45.75946638438462	204.11557788944722	2869.6855848073583	211	
210	1	9.643573522604557	0.1555270035878901	91.76799916692704	244	46.21351064333969	212.165	3548.6585275577613		23	1	9.677310094886396	0.1486433552009799	118.74946410849154	244	46.035463506064474	212.075	3238.0072529502163		
218	0.995	9.278211123595812	0.1475555174001422	119.80892437228474	244	45.828351333310316	220.11557788944722	3602.731601335371	221	20	1	9.250265945146271	0.14791562127035604	111.87684469537267	244	46.077502628307066	220.13	3832.8998374871076		
234	0.995	8.598155069238782	0.14895776905960342	109.56194615599033	244	46.21288916302164	236.15075376884423	3490.194722254395	235	21	1	8.59782389077322	0.14829014849237343	151.18740890136792	244	45.94011630847708	236.765	2933.5845119436067		
242	0.995	8.457360453552417	0.14485204548528857	132.15051681885015	244	45.659333815802015	244.2211055276382	2857.9816428399477	243	24	1	8.234417394383248	0.15070197882537892	120.3868326335867	244	45.970383504780045	244.405	2196.740334628263		
250	1	8.406787640340928	0.18093098344626043	111.70935075031862	244	46.195374917574654	252.485	3626.51053917632		2	0.995	8.138193893492021	0.15321365690444327	89.54115756037329	244	45.88338567590241	252.37688442211055	3780.3017531956148	251	
312	1	6.708932944215288	0.13634586961356887	153.43230053395314	244	45.90285894317341	314.195	5048.31846731489		19	0.99	6.475921346991581	0.1453216056103796	130.915452861495	244	45.961856320136334	314.7676767676768	3658.2941040277683	313.5	
375	1	5.675658802095489	0.16371554553571838	97.90698758850503	244	46.58488088344159	377.43	5645.186902850231		8	0.99	5.412409178133905	0.1386739405348678	138.16054764595853	244	45.65599408289096	378.6666666666667	1917.1688554670445	376	
437	1	4.9018766834883	0.14641659830302706	80.93835641930085	244	46.623775593149965	439.29	7518.79376227322		9	0.995	4.69501290538732	0.14253751239943604	99.82974943969113	244	45.75903253712443	439.52763819095475	4654.434426586357	441	
468	1	4.574398009222001	0.16201562287594945	103.38389334771999	244	46.36945447740807	470.64	6228.892554179842		10	0.995	4.388179699266416	0.13330794947444624	140.31344933747502	244	45.91286498842705	470.58793969849245	5914.192042227908	475	
484	1	4.412546635102296	0.1676373011886573	112.1626760505223	244	46.429210904243476	486.51	8013.055821519323		11	1	4.246681218627592	0.13329736910827938	160.9816430705091	244	45.941231797986255	487.445	5116.732123806715		
492	1	4.299447950883097	0.16311453468880974	112.62458894311644	244	45.837813437727945	494.5	7460.101702740379		12	0.99	4.089320677092346	0.132255851572945	162.44206883248455	244	45.63622513374866	495.07575757575756	3831.740459237917	494	
500	0.98	4.165364990107286	0.1678134930234163	99.50931003030125	244	46.55948844495312	503.05102040816325	4162.062550867395	505.25	1	1	4.052824514724949	0.13698146803521308	65.65522298766452	244	45.88127354795804	502.58	5325.289660536403		
