index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)
0	0	0	
1024	0	0	
1536	0	0	
1792	0.08	1.5033581262143703	0.6104166666666667
2048	0.19	5.484196853802212	0.5461152882205516
2560	0.292	4.250326780260788	0.4800228310502282
3072	0.336	5.548913007576854	0.3872023809523809
4096	0.356	20.616407417272047	0.43342696629213484
4128	0.484	10.874596134574828	0.3800275482093664
4160	0.55	17.23122423148769	0.3645454545454547
4176	0.488	6.671843725732667	0.35348360655737704
4192	0.684	16.563427757786556	0.36023391812865513
4224	0.748	25.407608695650165	0.3459893048128343
4256	0.834	14.529717977129533	0.3364508393285373
4288	0.93	24.460681427241937	0.31845878136200734
4352	0.994	37.72782825867886	0.2887323943661973
4608	0.996	42.47515885538734	0.2892570281124498
5120	0.994	45.240219192053836	0.28682092555331995
6144	0.996	49.038916023312986	0.29216867469879526
8192	0.994	63.302425106982184	0.3075452716297788
