v8-version,7,0,276,28,-node.5,0
code-creation,Builtin,3,6214,0x3447d00599a0,1044,BinaryInsertionSort
code-creation,Builtin,3,6218,0x3447d0059e00,9176,MergeAt
code-creation,Builtin,3,6225,0x3447d005c220,1972,GallopLeft
code-creation,Builtin,3,6229,0x3447d005ca20,1940,GallopRight
code-creation,Builtin,3,6233,0x3447d005d200,4206,ArrayTimSort
code-creation,Builtin,3,6237,0x3447d005e2c0,36,LoadFixedElement17ATFixedInt32Array
code-creation,Builtin,3,6241,0x3447d005e340,207,StoreFixedElement17ATFixedInt32Array
code-creation,Builtin,3,6246,0x3447d005e460,155,LoadFixedElement19ATFixedFloat32Array
code-creation,Builtin,3,6251,0x3447d005e540,48,StoreFixedElement19ATFixedFloat32Array
code-creation,Builtin,3,6255,0x3447d005e5c0,151,LoadFixedElement19ATFixedFloat64Array
code-creation,Builtin,3,6260,0x3447d005e6a0,44,StoreFixedElement19ATFixedFloat64Array
code-creation,Builtin,3,6265,0x3447d005e720,40,LoadFixedElement24ATFixedUint8ClampedArray
code-creation,Builtin,3,6269,0x3447d005e7a0,40,StoreFixedElement24ATFixedUint8ClampedArray
code-creation,Builtin,3,6274,0x3447d005e820,275,LoadFixedElement21ATFixedBigUint64Array
code-creation,Builtin,3,6279,0x3447d005e980,88,StoreFixedElement21ATFixedBigUint64Array
code-creation,Builtin,3,6284,0x3447d005ea20,299,LoadFixedElement20ATFixedBigInt64Array
code-creation,Builtin,3,6288,0x3447d005eba0,88,StoreFixedElement20ATFixedBigInt64Array
code-creation,Builtin,3,6293,0x3447d005ec40,40,LoadFixedElement17ATFixedUint8Array
code-creation,Builtin,3,6298,0x3447d005ecc0,40,StoreFixedElement17ATFixedUint8Array
code-creation,Builtin,3,6302,0x3447d005ed40,40,LoadFixedElement16ATFixedInt8Array
code-creation,Builtin,3,6307,0x3447d005edc0,40,StoreFixedElement16ATFixedInt8Array
code-creation,Builtin,3,6312,0x3447d005ee40,40,LoadFixedElement18ATFixedUint16Array
code-creation,Builtin,3,6316,0x3447d005eec0,44,StoreFixedElement18ATFixedUint16Array
code-creation,Builtin,3,6321,0x3447d005ef40,40,LoadFixedElement17ATFixedInt16Array
code-creation,Builtin,3,6325,0x3447d005efc0,44,StoreFixedElement17ATFixedInt16Array
code-creation,Builtin,3,6330,0x3447d005f040,175,LoadFixedElement18ATFixedUint32Array
code-creation,Builtin,3,6335,0x3447d005f140,207,StoreFixedElement18ATFixedUint32Array
code-creation,Builtin,3,6339,0x3447d005f260,47,Load25ATGenericElementsAccessor
code-creation,Builtin,3,6344,0x3447d005f2e0,51,Store25ATGenericElementsAccessor
code-creation,Builtin,3,6348,0x3447d005f360,36,CanUseSameAccessor20ATFastDoubleElements
code-creation,Builtin,3,6353,0x3447d005f3e0,36,CanUseSameAccessor23ATFastPackedSmiElements
code-creation,Builtin,3,6358,0x3447d005f460,36,CanUseSameAccessor25ATFastSmiOrObjectElements
code-creation,Builtin,3,6363,0x3447d005f4e0,15,CollatorConstructor
code-creation,Builtin,3,6367,0x3447d005f540,848,StringToLowerCaseIntl
code-creation,Builtin,3,6371,0x3447d005f8e0,15,StringPrototypeToUpperCaseIntl
code-creation,Builtin,3,6375,0x3447d005f940,15,StringPrototypeNormalizeIntl
code-creation,Builtin,3,6380,0x3447d005f9a0,15,NumberFormatPrototypeFormatToParts
code-creation,Builtin,3,6384,0x3447d005fa00,15,DateTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,6389,0x3447d005fa60,15,ListFormatConstructor
code-creation,Builtin,3,6393,0x3447d005fac0,15,ListFormatPrototypeResolvedOptions
code-creation,Builtin,3,6398,0x3447d005fb20,15,LocaleConstructor
code-creation,Builtin,3,6402,0x3447d005fb80,15,LocalePrototypeLanguage
code-creation,Builtin,3,6406,0x3447d005fbe0,15,LocalePrototypeScript
code-creation,Builtin,3,6410,0x3447d005fc40,15,LocalePrototypeRegion
code-creation,Builtin,3,6414,0x3447d005fca0,15,LocalePrototypeBaseName
code-creation,Builtin,3,6418,0x3447d005fd00,15,LocalePrototypeCalendar
code-creation,Builtin,3,6423,0x3447d005fd60,15,LocalePrototypeCaseFirst
code-creation,Builtin,3,6427,0x3447d005fdc0,15,LocalePrototypeCollation
code-creation,Builtin,3,6431,0x3447d005fe20,15,LocalePrototypeHourCycle
code-creation,Builtin,3,6435,0x3447d005fe80,15,LocalePrototypeNumeric
code-creation,Builtin,3,6440,0x3447d005fee0,15,LocalePrototypeNumberingSystem
code-creation,Builtin,3,6444,0x3447d005ff40,15,LocalePrototypeToString
code-creation,Builtin,3,6448,0x3447d005ffa0,15,LocalePrototypeMaximize
code-creation,Builtin,3,6452,0x3447d0060000,15,LocalePrototypeMinimize
code-creation,Builtin,3,6460,0x3447d0060060,15,NumberFormatInternalFormatNumber
code-creation,Builtin,3,6464,0x3447d00600c0,15,NumberFormatPrototypeFormatNumber
code-creation,Builtin,3,6469,0x3447d0060120,15,DateTimeFormatInternalFormat
code-creation,Builtin,3,6473,0x3447d0060180,15,DateTimeFormatPrototypeFormat
code-creation,Builtin,3,6478,0x3447d00601e0,15,PluralRulesConstructor
code-creation,Builtin,3,6482,0x3447d0060240,15,RelativeTimeFormatConstructor
code-creation,Builtin,3,6486,0x3447d00602a0,15,RelativeTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,6491,0x3447d0060300,15,RelativeTimeFormatPrototypeFormat
code-creation,Builtin,3,6496,0x3447d0060360,15,RelativeTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,6500,0x3447d00603c0,15,StringPrototypeToLocaleLowerCase
code-creation,Builtin,3,6505,0x3447d0060420,15,StringPrototypeToLocaleUpperCase
code-creation,Builtin,3,6510,0x3447d0060480,15,CollatorPrototypeCompare
code-creation,Builtin,3,6514,0x3447d00604e0,15,CollatorInternalCompare
code-creation,Builtin,3,6518,0x3447d0060540,15,BreakIteratorInternalAdoptText
code-creation,Builtin,3,6522,0x3447d00605a0,15,BreakIteratorPrototypeAdoptText
code-creation,LazyCompile,3,6647,0x3447d001d980,15, :1:1,0x2bbe47e04df0,
code-creation,Script,10,7741,0x13c5c69a114a,19, :1:1,0x13c5c69a0f68,~
code-creation,Script,10,7760,0x13c5c69a1372,237, :5:10,0x13c5c69a1088,~
code-creation,Handler,1,7804,0x3447d0084040,143,StackCheck
code-creation,BytecodeHandler,1,7811,0x3447d0084040,143,StackCheck
code-creation,Handler,1,7828,0x3447d0084120,351,CreateClosure
code-creation,BytecodeHandler,1,7835,0x3447d0084120,351,CreateClosure
code-creation,Handler,1,7852,0x3447d00842c0,40,Star
code-creation,BytecodeHandler,1,7858,0x3447d00842c0,40,Star
code-creation,Handler,1,7877,0x3447d0084340,3920,LdaGlobal
code-creation,BytecodeHandler,1,7884,0x3447d0084340,3920,LdaGlobal
LoadGlobalIC,0x13c5c69a1151,44,3,0,1,0x1b50a5286fd1,this,,
code-creation,Handler,1,7910,0x3447d00852e0,396,CallUndefinedReceiver1
code-creation,BytecodeHandler,1,7917,0x3447d00852e0,396,CallUndefinedReceiver1
code-creation,Handler,1,7934,0x3447d00854c0,312,CreateFunctionContext
code-creation,BytecodeHandler,1,7940,0x3447d00854c0,312,CreateFunctionContext
code-creation,Handler,1,7956,0x3447d0085640,48,PushContext
code-creation,BytecodeHandler,1,7962,0x3447d0085640,48,PushContext
code-creation,Handler,1,7978,0x3447d00856c0,40,Ldar
code-creation,BytecodeHandler,1,7984,0x3447d00856c0,40,Ldar
code-creation,Handler,1,8000,0x3447d0085740,124,StaCurrentContextSlot
code-creation,BytecodeHandler,1,8006,0x3447d0085740,124,StaCurrentContextSlot
code-creation,Handler,1,8022,0x3447d0085800,72,LdaTheHole
code-creation,BytecodeHandler,1,8028,0x3447d0085800,72,LdaTheHole
code-creation,Handler,1,8054,0x3447d00858a0,44,LdaImmutableCurrentContextSlot
code-creation,BytecodeHandler,1,8061,0x3447d00858a0,44,LdaImmutableCurrentContextSlot
code-creation,Handler,1,8077,0x3447d0085920,72,LdaConstant
code-creation,BytecodeHandler,1,8083,0x3447d0085920,72,LdaConstant
code-creation,Handler,1,8099,0x3447d00859c0,48,Mov
code-creation,BytecodeHandler,1,8105,0x3447d00859c0,48,Mov
code-creation,Handler,1,8124,0x3447d0085a40,1501,InvokeIntrinsic
code-creation,BytecodeHandler,1,8131,0x3447d0085a40,1501,InvokeIntrinsic
code-creation,Handler,1,8148,0x3447d0086060,347,JumpIfToBooleanFalse
code-creation,BytecodeHandler,1,8155,0x3447d0086060,347,JumpIfToBooleanFalse
code-creation,Handler,1,8172,0x3447d0086200,139,DeletePropertyStrict
code-creation,BytecodeHandler,1,8178,0x3447d0086200,139,DeletePropertyStrict
code-creation,Handler,1,8200,0x3447d00862e0,1028,Add
code-creation,BytecodeHandler,1,8206,0x3447d00862e0,1028,Add
code-creation,Handler,1,8221,0x3447d0086740,28,LdaFalse
code-creation,BytecodeHandler,1,8227,0x3447d0086740,28,LdaFalse
code-creation,Handler,1,8244,0x3447d00867a0,68,LdaSmi
code-creation,BytecodeHandler,1,8249,0x3447d00867a0,68,LdaSmi
code-creation,Handler,1,8265,0x3447d0086840,163,CallRuntime
code-creation,BytecodeHandler,1,8271,0x3447d0086840,163,CallRuntime
code-creation,Handler,1,8299,0x3447d0086940,175,StaNamedOwnProperty
code-creation,BytecodeHandler,1,8314,0x3447d0086940,175,StaNamedOwnProperty
StoreIC,0x13c5c69a144d,38,14,0,.,0x1b50a52899b1,value,,
StoreIC,0x13c5c69a1453,38,14,0,.,0x1b50a5289821,wake,,
code-creation,Handler,1,8350,0x3447d0086a40,412,CallProperty2
code-creation,BytecodeHandler,1,8356,0x3447d0086a40,412,CallProperty2
code-creation,Handler,1,8380,0x3447d0086c20,72,LdaUndefined
code-creation,BytecodeHandler,1,8387,0x3447d0086c20,72,LdaUndefined
code-creation,Handler,1,8403,0x3447d0086cc0,139,Return
code-creation,BytecodeHandler,1,8409,0x3447d0086cc0,139,Return
code-creation,Script,10,12088,0x13c5c69a648a,8, internal/bootstrap/loaders.js:1:1,0x13c5c69a60e0,~
code-creation,Script,10,12125,0x13c5c69a6f3a,750,bootstrapInternalLoaders internal/bootstrap/loaders.js:42:35,0x13c5c69a63d0,~
code-creation,Script,10,12982,0x13c5c69b1b82,8, internal/bootstrap/node.js:1:1,0x13c5c69b1718,~
code-creation,Script,10,13014,0x13c5c69b293a,421,bootstrapNodeJSCore internal/bootstrap/node.js:15:30,0x13c5c69b1ac8,~
LoadGlobalIC,0x13c5c69a6f9a,54,7,0,1,0x1b50a5286fd1,Reflect,,
code-creation,Handler,1,13126,0x3447d0086da0,64,JumpIfUndefined
code-creation,BytecodeHandler,1,13135,0x3447d0086da0,64,JumpIfUndefined
code-creation,Handler,1,13163,0x3447d0086e20,64,JumpIfNotNull
code-creation,BytecodeHandler,1,13173,0x3447d0086e20,64,JumpIfNotNull
code-creation,Handler,1,13208,0x3447d0086ea0,3451,LdaNamedProperty
code-creation,BytecodeHandler,1,13216,0x3447d0086ea0,3451,LdaNamedProperty
LoadGlobalIC,0x13c5c69a6fd7,62,7,0,1,0x1b50a5286fd1,Object,,
code-creation,Handler,1,13258,0x3447d0087c60,868,CreateEmptyArrayLiteral
code-creation,BytecodeHandler,1,13266,0x3447d0087c60,868,CreateEmptyArrayLiteral
code-creation,Handler,1,13297,0x3447d0088020,1672,CreateObjectLiteral
code-creation,BytecodeHandler,1,13305,0x3447d0088020,1672,CreateObjectLiteral
code-creation,Handler,1,13340,0x3447d0088700,376,CallUndefinedReceiver
code-creation,BytecodeHandler,1,13348,0x3447d0088700,376,CallUndefinedReceiver
code-creation,Handler,1,13381,0x3447d00888c0,151,CreateBlockContext
code-creation,BytecodeHandler,1,13388,0x3447d00888c0,151,CreateBlockContext
code-creation,Handler,1,13415,0x3447d00889a0,72,LdaNull
code-creation,BytecodeHandler,1,13422,0x3447d00889a0,72,LdaNull
code-creation,Builtin,3,13449,0x3447d0088a40,908,ObjectCreate
code-creation,Builtin,3,13456,0x3447d0088a40,908,ObjectCreate
code-creation,Handler,1,13482,0x3447d0088e20,72,LdaImmutableContextSlot
code-creation,BytecodeHandler,1,13490,0x3447d0088e20,72,LdaImmutableContextSlot
code-creation,Handler,1,13520,0x3447d0088ec0,175,StaNamedProperty
code-creation,BytecodeHandler,1,13527,0x3447d0088ec0,175,StaNamedProperty
StoreIC,0x13c5c69a705c,77,21,0,.,0x1b50a528b941,binding,,
StoreIC,0x13c5c69a706a,87,28,0,.,0x1b50a528b991,_linkedBinding,,
code-creation,Handler,1,13572,0x3447d0088fc0,44,PopContext
code-creation,BytecodeHandler,1,13580,0x3447d0088fc0,44,PopContext
code-creation,Handler,1,13602,0x3447d0089040,156,StaContextSlot
code-creation,BytecodeHandler,1,13608,0x3447d0089040,156,StaContextSlot
code-creation,Handler,1,13624,0x3447d0089120,80,LdaCurrentContextSlot
code-creation,BytecodeHandler,1,13631,0x3447d0089120,80,LdaCurrentContextSlot
code-creation,LazyCompile,10,13683,0x13c5c69b3762,77,internalBinding internal/bootstrap/loaders.js:100:47,0x13c5c69a65b0,~
code-creation,Handler,1,13704,0x3447d00891c0,171,ThrowReferenceErrorIfHole
code-creation,BytecodeHandler,1,13711,0x3447d00891c0,171,ThrowReferenceErrorIfHole
code-creation,Handler,1,13728,0x3447d00892c0,219,LdaKeyedProperty
code-creation,BytecodeHandler,1,13734,0x3447d00892c0,219,LdaKeyedProperty
KeyedLoadIC,0x13c5c69b376b,101,27,0,.,0x1b50a5283651,module_wrap,,
code-creation,Handler,1,13762,0x3447d00893e0,336,TestTypeOf
code-creation,BytecodeHandler,1,13768,0x3447d00893e0,336,TestTypeOf
code-creation,Handler,1,13784,0x3447d0089580,64,JumpIfTrue
code-creation,BytecodeHandler,1,13790,0x3447d0089580,64,JumpIfTrue
code-creation,Handler,1,13856,0x3447d0089600,187,StaKeyedProperty
code-creation,BytecodeHandler,1,13863,0x3447d0089600,187,StaKeyedProperty
KeyedStoreIC,0x13c5c69b3786,103,34,0,.,0x1b50a5283651,module_wrap,,
code-creation,Handler,1,13904,0x3447d0089700,139,ToString
code-creation,BytecodeHandler,1,13912,0x3447d0089700,139,ToString
code-creation,Handler,1,13932,0x3447d00897e0,404,CallProperty1
code-creation,BytecodeHandler,1,13941,0x3447d00897e0,404,CallProperty1
code-creation,Builtin,3,13961,0x3447d00899c0,2552,ArrayPrototypePush
code-creation,Builtin,3,13967,0x3447d00899c0,2552,ArrayPrototypePush
LoadGlobalIC,0x13c5c69a709b,111,52,0,1,0x1b50a5286fd1,WeakMap,,
code-creation,Handler,1,13997,0x3447d008a400,1204,Construct
code-creation,BytecodeHandler,1,14003,0x3447d008a400,1204,Construct
code-creation,Builtin,3,14024,0x3447d008a900,5216,WeakMapConstructor
code-creation,Builtin,3,14030,0x3447d008a900,5216,WeakMapConstructor
StoreIC,0x13c5c69a70a5,111,46,0,.,0x1b50a528bf81,callbackMap,,
KeyedLoadIC,0x13c5c69b376b,101,27,.,1,0x1b50a5283651,contextify,,
KeyedStoreIC,0x13c5c69b3786,103,34,.,1,0x1b50a5283651,contextify,,
LoadIC,0x13c5c69b3795,104,24,.,1,0x1b50a52829d1,push,,
StoreIC,0x13c5c69a70e1,126,24,0,.,0x1b50a52825c1,_source,,
code-creation,Handler,1,14348,0x3447d008bda0,275,CreateEmptyObjectLiteral
code-creation,BytecodeHandler,1,14355,0x3447d008bda0,275,CreateEmptyObjectLiteral
StoreIC,0x13c5c69a70ea,127,23,0,.,0x1b50a528cac1,_cache,,
StoreIC,0x13c5c69a712e,134,66,0,.,0x1b50a528cb11,compiledWithoutCache,,
StoreIC,0x13c5c69a713e,135,60,0,.,0x1b50a528ced1,compiledWithCache,,
StoreIC,0x13c5c69a714d,139,27,0,.,0x1b50a528d011,internalBinding,,
StoreIC,0x13c5c69a7153,139,44,0,.,0x1b50a528d011,NativeModule,,
StoreIC,0x13c5c69a7167,142,24,0,.,0x1b50a528cf21,require,,
StoreIC,0x13c5c69a7173,173,29,0,.,0x1b50a528d061,isDepsModule,,
StoreIC,0x13c5c69a717f,177,31,0,.,0x1b50a528d0b1,requireForDeps,,
StoreIC,0x13c5c69a718b,186,26,0,.,0x1b50a528d101,getCached,,
StoreIC,0x13c5c69a7197,190,23,0,.,0x1b50a528d151,exists,,
StoreIC,0x13c5c69a71c7,208,36,0,.,0x1b50a528d1a1,nonInternalExists,,
StoreIC,0x13c5c69a71d3,212,29,0,.,0x1b50a528d1f1,isInternal,,
StoreIC,0x13c5c69a71df,219,26,0,.,0x1b50a528d241,getSource,,
StoreIC,0x13c5c69a71eb,223,21,0,.,0x1b50a528d291,wrap,,
code-creation,Handler,1,14657,0x3447d008bf00,1788,CreateArrayLiteral
code-creation,BytecodeHandler,1,14664,0x3447d008bf00,1788,CreateArrayLiteral
StoreIC,0x13c5c69a71f7,227,24,0,.,0x1b50a528d2e1,wrapper,,
LoadIC,0x13c5c69a7205,238,16,0,.,0x1b50a528d331,prototype,,
LoadIC,0x13c5c69a7217,361,16,.,1,0x1b50a528d331,prototype,,
KeyedLoadIC,0x13c5c69b376b,101,27,1,N,0x1b50a5283651,worker,,
KeyedStoreIC,0x13c5c69b3786,103,34,1,N,0x1b50a5283651,worker,,
code-creation,Handler,1,14802,0x3447d008c640,64,LdaZero
code-creation,BytecodeHandler,1,14809,0x3447d008c640,64,LdaZero
code-creation,Handler,1,14826,0x3447d008c6c0,995,TestEqualStrict
code-creation,BytecodeHandler,1,14832,0x3447d008c6c0,995,TestEqualStrict
code-creation,Handler,1,14849,0x3447d008cb00,320,CallUndefinedReceiver0
code-creation,BytecodeHandler,1,14855,0x3447d008cb00,320,CallUndefinedReceiver0
code-creation,LazyCompile,10,15315,0x13c5c69bcbe2,3825,startup internal/bootstrap/node.js:31:19,0x13c5c69b1ba0,~
code-creation,LazyCompile,10,15406,0x13c5c69beda2,176,NativeModule.require internal/bootstrap/loaders.js:142:34,0x13c5c69a6608,~
code-creation,Handler,1,15429,0x3447d008cc80,64,JumpIfFalse
code-creation,BytecodeHandler,1,15436,0x3447d008cc80,64,JumpIfFalse
code-creation,LazyCompile,10,15463,0x13c5c69bf0ca,17,NativeModule.getCached internal/bootstrap/loaders.js:186:36,0x13c5c69a6710,~
KeyedLoadIC,0x13c5c69bf0d7,187,31,0,.,0x1b50a5282521,events,,
code-creation,LazyCompile,10,15494,0x13c5c69bf21a,23,NativeModule.exists internal/bootstrap/loaders.js:190:33,0x13c5c69a6768,~
code-creation,Builtin,3,15514,0x3447d008cd00,2036,ObjectPrototypeHasOwnProperty
code-creation,Builtin,3,15521,0x3447d008cd00,2036,ObjectPrototypeHasOwnProperty
code-creation,Handler,1,15539,0x3447d008d540,343,JumpIfToBooleanTrue
code-creation,BytecodeHandler,1,15546,0x3447d008d540,343,JumpIfToBooleanTrue
code-creation,LazyCompile,10,15583,0x13c5c69bf3fa,53,NativeModule internal/bootstrap/loaders.js:115:24,0x13c5c69a64a8,~
StoreIC,0x13c5c69bf405,116,19,0,.,0x1b50a528e191,filename,,
StoreIC,0x13c5c69bf40b,117,13,0,.,0x1b50a528e1e1,id,,
StoreIC,0x13c5c69bf410,118,18,0,.,0x1b50a528e231,exports,,
StoreIC,0x13c5c69bf415,119,18,0,.,0x1b50a528e281,reflect,,
StoreIC,0x13c5c69bf41a,120,21,0,.,0x1b50a528e2d1,exportKeys,,
StoreIC,0x13c5c69bf41f,121,17,0,.,0x1b50a528e321,loaded,,
StoreIC,0x13c5c69bf424,122,18,0,.,0x1b50a528e371,loading,,
StoreIC,0x13c5c69bf429,123,17,0,.,0x1b50a528e3c1,script,,
code-creation,Handler,1,15700,0x3447d008d6e0,388,CallProperty0
code-creation,BytecodeHandler,1,15707,0x3447d008d6e0,388,CallProperty0
code-creation,LazyCompile,10,15736,0x13c5c69bf62a,25,NativeModule.cache internal/bootstrap/loaders.js:361:42,0x13c5c69a6a80,~
KeyedStoreIC,0x13c5c69bf63d,362,34,0,.,0x1b50a5282521,events,,
code-creation,LazyCompile,10,15907,0x13c5c69bfc8a,588,NativeModule.compile internal/bootstrap/loaders.js:238:44,0x13c5c69a6a28,~
code-creation,LazyCompile,10,15936,0x13c5c69c02f2,17,NativeModule.getSource internal/bootstrap/loaders.js:219:36,0x13c5c69a6920,~
KeyedLoadIC,0x13c5c69c02ff,220,32,0,.,0x1b50a528ca71,events,,
code-creation,LazyCompile,10,15965,0x13c5c69c0442,43,NativeModule.wrap internal/bootstrap/loaders.js:223:31,0x13c5c69a6978,~
KeyedLoadIC,0x13c5c69c044e,224,32,0,1,0x1b50a52829d1,0,,
LoadIC,0x13c5c69c045e,224,60,.,1,0x1b50a528d331,wrapper,,
KeyedLoadIC,0x13c5c69c0466,224,67,0,1,0x1b50a52829d1,1,,
code-creation,Handler,1,16003,0x3447d008d8c0,28,LdaTrue
code-creation,BytecodeHandler,1,16010,0x3447d008d8c0,28,LdaTrue
KeyedLoadIC,0x13c5c69bfcda,270,34,0,.,0x1b50a5282521,events,,
code-creation,Script,10,16518,0x13c5c69c115a,8, events.js:1:1,0x13c5c69c0ec8,~
code-creation,Script,10,16538,0x13c5c69c1e52,519, events.js:1:11,0x13c5c69c10a8,~
LoadIC,0x13c5c69bfd65,289,40,.,1,0x1b50a528e411,id,,
code-creation,Handler,1,16573,0x3447d008d920,44,Jump
code-creation,BytecodeHandler,1,16580,0x3447d008d920,44,Jump
code-creation,Handler,1,16597,0x3447d008d9a0,380,CallProperty
code-creation,BytecodeHandler,1,16604,0x3447d008d9a0,380,CallProperty
LoadIC,0x13c5c69bfdb3,296,33,0,.,0x15bc8d084209,startsWith,,
code-creation,Handler,1,16638,0x3447d008db60,108,LdaContextSlot
code-creation,BytecodeHandler,1,16644,0x3447d008db60,108,LdaContextSlot
StoreIC,0x13c5c69c1eb4,32,27,0,.,0x1b50a52825c1,EventEmitter,,
StoreIC,0x13c5c69c1ebd,34,27,0,.,0x1b50a528e501,usingDomains,,
LoadIC,0x13c5c69c1ec5,36,14,0,.,0x1b50a528e551,prototype,,
LoadIC,0x13c5c69c1ed4,37,14,.,1,0x1b50a528e551,prototype,,
LoadGlobalIC,0x13c5c69c1ef2,51,1,0,1,0x1b50a5286fd1,Object,,
StoreIC,0x13c5c69c1f0e,53,8,0,.,0x1b50a528e6e1,get,,
StoreIC,0x13c5c69c1f16,56,8,0,.,0x1b50a528e6e1,set,,
StoreIC,0x13c5c69c1f27,67,19,0,.,0x1b50a528e731,init,,
LoadIC,0x13c5c69c1f2f,80,14,1,P,0x1b50a528e781,prototype,,
StoreIC,0x13c5c69c2031,440,28,0,.,0x1b50a528e781,listenerCount,,
LoadIC,0x13c5c69c2039,448,14,P,P,0x1b50a528e7d1,prototype,,
code-creation,Handler,1,16762,0x3447d008dc20,44,SetPendingMessage
code-creation,BytecodeHandler,1,16768,0x3447d008dc20,44,SetPendingMessage
StoreIC,0x13c5c69bfec5,357,20,.,1,0x1b50a528e411,loading,,
code-creation,Handler,1,16794,0x3447d008dca0,52,TestReferenceEqual
code-creation,BytecodeHandler,1,16800,0x3447d008dca0,52,TestReferenceEqual
LoadGlobalIC,0x13c5c69bcbfc,34,27,0,1,0x1b50a5286fd1,Object,,
code-creation,LazyCompile,10,16843,0x13c5c69c2b62,24,EventEmitter events.js:26:22,0x13c5c69c1178,~
code-creation,LazyCompile,10,16879,0x13c5c69c2d0a,84,EventEmitter.init events.js:67:29,0x13c5c69c1648,~
LoadGlobalIC,0x13c5c69c2d32,71,20,0,1,0x1b50a5286fd1,Object,,
StoreIC,0x13c5c69c2d45,71,18,0,.,0x1b50a528b9e1,_events,,
StoreIC,0x13c5c69c2d4a,72,23,0,.,0x1b50a528e871,_eventsCount,,
StoreIC,0x13c5c69c2d58,75,22,0,.,0x1b50a528e8c1,_maxListeners,,
code-creation,LazyCompile,10,16950,0x13c5c69c300a,88,setupTraceCategoryState internal/bootstrap/node.js:351:35,0x13c5c69b1d70,~
code-creation,LazyCompile,10,17019,0x13c5c69c38da,101,toggleTraceCategoryState internal/bootstrap/node.js:356:38,0x13c5c69c2ef8,~
KeyedLoadIC,0x13c5c69c38e5,358,53,0,1,0x1b50a5284781,0,,
code-creation,Handler,1,17053,0x3447d008dd20,271,ToBooleanLogicalNot
code-creation,BytecodeHandler,1,17061,0x3447d008dd20,271,ToBooleanLogicalNot
code-creation,Handler,1,17078,0x3447d008de80,40,LogicalNot
code-creation,BytecodeHandler,1,17084,0x3447d008de80,40,LogicalNot
code-creation,LazyCompile,10,17145,0x13c5c69c3e0a,128,setupProcessObject internal/bootstrap/node.js:377:30,0x13c5c69b1e18,~
LoadIC,0x13c5c69bedb5,147,33,.,1,0x1b50a528d331,getCached,,
LoadIC,0x13c5c69bf0cf,187,25,.,1,0x1b50a528d331,_cache,,
KeyedLoadIC,0x13c5c69bf0d7,187,31,.,1,0x1b50a528e461,internal/safe_globals,,
LoadIC,0x13c5c69bedd9,152,23,.,1,0x1b50a528d331,exists,,
LoadIC,0x13c5c69bf21f,191,25,.,1,0x1b50a528d331,_source,,
LoadIC,0x13c5c69bf225,191,33,.,1,0x1b50a528ca71,hasOwnProperty,,
LoadIC,0x13c5c69bee15,163,20,.,1,0x1b50a52829d1,push,,
StoreIC,0x13c5c69bf405,116,19,.,1,0x1b50a528e191,filename,,
StoreIC,0x13c5c69bf40b,117,13,.,1,0x1b50a528e1e1,id,,
StoreIC,0x13c5c69bf410,118,18,.,1,0x1b50a528e231,exports,,
StoreIC,0x13c5c69bf415,119,18,.,1,0x1b50a528e281,reflect,,
StoreIC,0x13c5c69bf41a,120,21,.,1,0x1b50a528e2d1,exportKeys,,
StoreIC,0x13c5c69bf41f,121,17,.,1,0x1b50a528e321,loaded,,
StoreIC,0x13c5c69bf424,122,18,.,1,0x1b50a528e371,loading,,
StoreIC,0x13c5c69bf429,123,17,.,1,0x1b50a528e3c1,script,,
LoadIC,0x13c5c69bee39,167,18,.,1,0x1b50a528e411,cache,,
LoadIC,0x13c5c69bf62f,362,18,.,1,0x1b50a528d331,_cache,,
LoadIC,0x13c5c69bf635,362,30,.,1,0x1b50a528e411,id,,
KeyedStoreIC,0x13c5c69bf63d,362,34,.,1,0x1b50a528e461,internal/safe_globals,,
LoadIC,0x13c5c69bee43,168,18,.,1,0x1b50a528e411,compile,,
LoadIC,0x13c5c69bfca4,240,31,.,1,0x1b50a528d331,getSource,,
LoadIC,0x13c5c69c02f7,220,25,.,1,0x1b50a528d331,_source,,
KeyedLoadIC,0x13c5c69c02ff,220,32,.,1,0x1b50a528ca71,internal/safe_globals,,
LoadIC,0x13c5c69bfcb7,241,27,.,1,0x1b50a528d331,wrap,,
KeyedLoadIC,0x13c5c69bfcda,270,34,.,1,0x1b50a5282521,internal/safe_globals,,
LoadIC,0x13c5c69bfd1e,276,22,.,1,0x1b50a528e411,filename,,
code-creation,Script,10,17401,0x13c5c69c432a,8, internal/safe_globals.js:1:1,0x13c5c69c4198,~
code-creation,Script,10,17415,0x13c5c69c460a,149, internal/safe_globals.js:1:11,0x13c5c69c4278,~
StoreIC,0x13c5c69bfd45,281,19,.,1,0x1b50a528e411,script,,
LoadIC,0x13c5c69bfd5b,289,30,.,1,0x1b50a52829d1,push,,
LoadIC,0x13c5c69bfd8f,295,25,.,1,0x1b50a528c3e1,runInThisContext,,
LoadIC,0x13c5c69bfdb3,296,33,.,1,0x15bc8d084209,startsWith,,
LoadIC,0x13c5c69bfdd6,298,22,.,1,0x1b50a528d331,require,,
LoadIC,0x13c5c69bfde0,299,15,.,1,0x1b50a528e411,exports,,
LoadGlobalIC,0x13c5c69c461f,24,28,0,1,0x1b50a5286fd1,Map,,
